|A|B|C|D|E|F|G|H|I|
| 32786  |         python         | 13m31s |   janel    | 4  | 1330MHz  | 38.9 C | 27.9 C |310.7 W |
| 32790  |         python         | 13m31s |   janel    | 8  | 1330MHz  | 38.0 C | 27.9 C |312.1 W |
| 32794  |         python         | 13m31s |   janel    | 12 | 1330MHz  | 37.1 C | 28.2 C |298.1 W |
| 32782  |         python         | 13m32s |   janel    | 0  | 1330MHz  | 37.6 C | 27.7 C |219.8 W |
| 32786  |         python         | 13m32s |   janel    | 4  | 1330MHz  | 38.9 C | 27.9 C |268.4 W |
| 32790  |         python         | 13m32s |   janel    | 8  | 1330MHz  | 38.1 C | 27.9 C |242.7 W |
| 32794  |         python         | 13m32s |   janel    | 12 | 1330MHz  | 37.1 C | 28.2 C |274.8 W |
| 32782  |         python         | 13m33s |   janel    | 0  | 1330MHz  | 37.6 C | 27.7 C |216.5 W |
| 32786  |         python         | 13m33s |   janel    | 4  | 1330MHz  | 38.7 C | 27.9 C |254.3 W |
| 32790  |         python         | 13m33s |   janel    | 8  | 1330MHz  | 38.0 C | 27.9 C |278.3 W |
| 32794  |         python         | 13m33s |   janel    | 12 | 1330MHz  | 37.0 C | 28.2 C |237.2 W |
| 32782  |         python         | 13m34s |   janel    | 0  | 1330MHz  | 37.6 C | 27.7 C |205.0 W |
| 32786  |         python         | 13m34s |   janel    | 4  | 1330MHz  | 38.9 C | 27.9 C |243.2 W |
| 32790  |         python         | 13m34s |   janel    | 8  | 1330MHz  | 38.3 C | 27.9 C |269.6 W |
| 32794  |         python         | 13m34s |   janel    | 12 | 1330MHz  | 37.0 C | 28.2 C |171.4 W |
| 32782  |         python         | 13m36s |   janel    | 0  | 1330MHz  | 37.7 C | 27.7 C |209.8 W |
| 32786  |         python         | 13m36s |   janel    | 4  | 1330MHz  | 39.1 C | 27.9 C |180.2 W |
| 32790  |         python         | 13m36s |   janel    | 8  | 1330MHz  | 38.1 C | 27.9 C |309.5 W |
| 32794  |         python         | 13m36s |   janel    | 12 | 1330MHz  | 37.0 C | 28.2 C |169.7 W |
| 32782  |         python         | 13m37s |   janel    | 0  | 1330MHz  | 37.4 C | 27.7 C |239.7 W |
| 32786  |         python         | 13m37s |   janel    | 4  | 1330MHz  | 38.9 C | 27.9 C |250.6 W |
| 32790  |         python         | 13m37s |   janel    | 8  | 1330MHz  | 38.2 C | 27.9 C |241.7 W |
| 32794  |         python         | 13m37s |   janel    | 12 | 1330MHz  | 37.1 C | 28.2 C |188.7 W |
| 32782  |         python         | 13m38s |   janel    | 0  | 1330MHz  | 37.6 C | 27.7 C |292.9 W |
| 32786  |         python         | 13m38s |   janel    | 4  | 1330MHz  | 38.8 C | 27.9 C |320.3 W |
| 32790  |         python         | 13m38s |   janel    | 8  | 1330MHz  | 38.2 C | 27.9 C |264.6 W |
| 32794  |         python         | 13m38s |   janel    | 12 | 1330MHz  | 37.0 C | 28.2 C |314.9 W |
| 32782  |         python         | 13m39s |   janel    | 0  | 1330MHz  | 37.6 C | 27.7 C |294.5 W |
| 32786  |         python         | 13m39s |   janel    | 4  | 1330MHz  | 38.9 C | 27.9 C |243.6 W |
| 32790  |         python         | 13m39s |   janel    | 8  | 1330MHz  | 38.2 C | 27.9 C |299.8 W |
| 32794  |         python         | 13m39s |   janel    | 12 | 1330MHz  | 37.1 C | 28.2 C |220.1 W |
| 32782  |         python         | 13m41s |   janel    | 0  | 1330MHz  | 37.7 C | 27.7 C |242.6 W |
| 32786  |         python         | 13m41s |   janel    | 4  | 1330MHz  | 38.9 C | 27.9 C |296.0 W |
| 32790  |         python         | 13m41s |   janel    | 8  | 1330MHz  | 38.1 C | 27.9 C |309.9 W |
| 32794  |         python         | 13m40s |   janel    | 12 | 1330MHz  | 37.0 C | 28.2 C |292.7 W |
| 32782  |         python         | 13m41s |   janel    | 0  | 1330MHz  | 37.7 C | 27.7 C |282.5 W |
| 32786  |         python         | 13m42s |   janel    | 4  | 1330MHz  | 38.8 C | 27.9 C |255.1 W |
| 32790  |         python         | 13m42s |   janel    | 8  | 1330MHz  | 38.1 C | 27.9 C |302.8 W |
| 32794  |         python         | 13m42s |   janel    | 12 | 1330MHz  | 37.1 C | 28.2 C |290.9 W |
| 32782  |         python         | 13m43s |   janel    | 0  | 1330MHz  | 37.4 C | 27.7 C |231.5 W |
| 32786  |         python         | 13m43s |   janel    | 4  | 1330MHz  | 38.8 C | 27.9 C |183.4 W |
| 32790  |         python         | 13m43s |   janel    | 8  | 1330MHz  | 38.1 C | 27.9 C |180.2 W |
| 32794  |         python         | 13m43s |   janel    | 12 | 1330MHz  | 37.1 C | 28.2 C |171.8 W |
| 32782  |         python         | 13m44s |   janel    | 0  | 1330MHz  | 37.4 C | 27.7 C |301.1 W |
| 32786  |         python         | 13m44s |   janel    | 4  | 1330MHz  | 38.9 C | 27.9 C |263.3 W |
| 32790  |         python         | 13m44s |   janel    | 8  | 1330MHz  | 38.0 C | 27.9 C |271.6 W |
| 32794  |         python         | 13m44s |   janel    | 12 | 1330MHz  | 36.9 C | 28.2 C |297.6 W |
| 32782  |         python         | 13m45s |   janel    | 0  | 1330MHz  | 37.4 C | 27.7 C |234.5 W |
| 32786  |         python         | 13m45s |   janel    | 4  | 1330MHz  | 38.9 C | 27.9 C |293.2 W |
| 32790  |         python         | 13m45s |   janel    | 8  | 1330MHz  | 38.1 C | 27.9 C |259.0 W |
| 32794  |         python         | 13m45s |   janel    | 12 | 1330MHz  | 37.0 C | 28.2 C |293.7 W |
| 32782  |         python         | 13m46s |   janel    | 0  | 1330MHz  | 37.6 C | 27.7 C |320.6 W |
| 32786  |         python         | 13m46s |   janel    | 4  | 1330MHz  | 38.9 C | 27.9 C |239.5 W |
| 32790  |         python         | 13m46s |   janel    | 8  | 1330MHz  | 38.1 C | 27.9 C |297.9 W |
| 32794  |         python         | 13m46s |   janel    | 12 | 1330MHz  | 37.1 C | 28.2 C |194.9 W |
| 32782  |         python         | 13m48s |   janel    | 0  | 1330MHz  | 37.6 C | 27.7 C |208.8 W |
| 32786  |         python         | 13m48s |   janel    | 4  | 1330MHz  | 38.9 C | 27.9 C |268.8 W |
| 32790  |         python         | 13m48s |   janel    | 8  | 1330MHz  | 38.2 C | 27.9 C |305.8 W |
| 32794  |         python         | 13m47s |   janel    | 12 | 1330MHz  | 37.0 C | 28.2 C |297.1 W |
| 32782  |         python         | 13m48s |   janel    | 0  | 1330MHz  | 37.7 C | 27.7 C |250.3 W |
| 32786  |         python         | 13m48s |   janel    | 4  | 1330MHz  | 38.9 C | 27.9 C |281.8 W |
| 32790  |         python         | 13m49s |   janel    | 8  | 1330MHz  | 38.2 C | 27.9 C |286.3 W |
| 32794  |         python         | 13m49s |   janel    | 12 | 1330MHz  | 36.9 C | 28.2 C |215.3 W |
| 32782  |         python         | 13m50s |   janel    | 0  | 1330MHz  | 37.4 C | 27.7 C |285.6 W |
| 32786  |         python         | 13m50s |   janel    | 4  | 1330MHz  | 38.8 C | 27.9 C |304.1 W |
| 32790  |         python         | 13m50s |   janel    | 8  | 1330MHz  | 38.1 C | 27.9 C |315.3 W |
| 32794  |         python         | 13m50s |   janel    | 12 | 1330MHz  | 37.0 C | 28.2 C |296.8 W |
| 32782  |         python         | 13m51s |   janel    | 0  | 1330MHz  | 37.6 C | 27.7 C |232.2 W |
| 32786  |         python         | 13m51s |   janel    | 4  | 1330MHz  | 38.8 C | 27.9 C |312.1 W |
| 32790  |         python         | 13m51s |   janel    | 8  | 1330MHz  | 38.1 C | 27.9 C |203.0 W |
| 32794  |         python         | 13m51s |   janel    | 12 | 1330MHz  | 37.0 C | 28.2 C |278.5 W |
| 32782  |         python         | 13m52s |   janel    | 0  | 1330MHz  | 37.6 C | 27.7 C |234.4 W |
| 32786  |         python         | 13m52s |   janel    | 4  | 1330MHz  | 38.9 C | 27.9 C |250.0 W |
| 32790  |         python         | 13m52s |   janel    | 8  | 1330MHz  | 38.2 C | 27.9 C |233.1 W |
| 32794  |         python         | 13m52s |   janel    | 12 | 1330MHz  | 36.9 C | 28.2 C |225.1 W |
| 32782  |         python         | 13m53s |   janel    | 0  | 1330MHz  | 37.6 C | 27.7 C |273.9 W |
| 32786  |         python         | 13m53s |   janel    | 4  | 1330MHz  | 38.9 C | 27.9 C |188.8 W |
| 32790  |         python         | 13m53s |   janel    | 8  | 1330MHz  | 38.4 C | 27.9 C |295.8 W |
| 32794  |         python         | 13m53s |   janel    | 12 | 1330MHz  | 37.0 C | 28.2 C |183.1 W |
| 32782  |         python         | 13m55s |   janel    | 0  | 1330MHz  | 37.6 C | 27.7 C |276.5 W |
| 32786  |         python         | 13m55s |   janel    | 4  | 1330MHz  | 38.9 C | 27.9 C |308.7 W |
| 32790  |         python         | 13m55s |   janel    | 8  | 1330MHz  | 38.1 C | 27.9 C |284.2 W |
| 32794  |         python         | 13m55s |   janel    | 12 | 1330MHz  | 37.0 C | 28.2 C |288.8 W |
| 32782  |         python         | 13m55s |   janel    | 0  | 1330MHz  | 37.6 C | 27.7 C |286.6 W |
| 32786  |         python         | 13m55s |   janel    | 4  | 1330MHz  | 38.9 C | 27.9 C |304.4 W |
| 32790  |         python         | 13m56s |   janel    | 8  | 1330MHz  | 38.2 C | 27.9 C |323.9 W |
| 32794  |         python         | 13m56s |   janel    | 12 | 1330MHz  | 37.0 C | 28.2 C |292.6 W |
| 32782  |         python         | 13m57s |   janel    | 0  | 1330MHz  | 37.6 C | 27.7 C |292.6 W |
| 32786  |         python         | 13m57s |   janel    | 4  | 1330MHz  | 38.9 C | 27.9 C |323.9 W |
| 32790  |         python         | 13m57s |   janel    | 8  | 1330MHz  | 38.1 C | 27.9 C |242.8 W |
| 32794  |         python         | 13m57s |   janel    | 12 | 1330MHz  | 37.1 C | 28.2 C |297.3 W |
| 32782  |         python         | 13m58s |   janel    | 0  | 1330MHz  | 37.4 C | 27.7 C |317.8 W |
| 32786  |         python         | 13m58s |   janel    | 4  | 1330MHz  | 38.9 C | 27.9 C |294.5 W |
| 32790  |         python         | 13m58s |   janel    | 8  | 1330MHz  | 38.1 C | 27.9 C |297.8 W |
| 32794  |         python         | 13m58s |   janel    | 12 | 1330MHz  | 37.1 C | 28.2 C |292.5 W |
| 32782  |         python         | 13m59s |   janel    | 0  | 1330MHz  | 37.6 C | 27.7 C |248.6 W |
| 32786  |         python         | 13m59s |   janel    | 4  | 1330MHz  | 38.9 C | 27.9 C |286.1 W |
| 32790  |         python         | 13m59s |   janel    | 8  | 1330MHz  | 38.1 C | 27.9 C |270.9 W |
| 32794  |         python         | 13m59s |   janel    | 12 | 1330MHz  | 37.3 C | 28.2 C |279.7 W |
| 32782  |         python         | 14m0s  |   janel    | 0  | 1330MHz  | 37.6 C | 27.7 C |287.4 W |
| 32786  |         python         | 14m0s  |   janel    | 4  | 1330MHz  | 39.0 C | 27.9 C |254.8 W |
| 32790  |         python         | 14m0s  |   janel    | 8  | 1330MHz  | 38.1 C | 27.9 C |176.0 W |
| 32794  |         python         | 14m0s  |   janel    | 12 | 1330MHz  | 37.0 C | 28.2 C |232.3 W |
| 32782  |         python         | 14m2s  |   janel    | 0  | 1330MHz  | 37.7 C | 27.7 C |232.8 W |
| 32786  |         python         | 14m2s  |   janel    | 4  | 1330MHz  | 38.9 C | 27.9 C |269.2 W |
| 32790  |         python         | 14m2s  |   janel    | 8  | 1330MHz  | 38.1 C | 27.9 C |286.1 W |
| 32794  |         python         | 14m1s  |   janel    | 12 | 1330MHz  | 37.1 C | 28.2 C |262.0 W |
| 32782  |         python         | 14m2s  |   janel    | 0  | 1330MHz  | 37.7 C | 27.7 C |323.6 W |
| 32786  |         python         | 14m2s  |   janel    | 4  | 1330MHz  | 38.8 C | 27.9 C |300.9 W |
| 32790  |         python         | 14m3s  |   janel    | 8  | 1330MHz  | 38.1 C | 27.9 C |306.4 W |
| 32794  |         python         | 14m3s  |   janel    | 12 | 1330MHz  | 37.0 C | 28.2 C |297.8 W |
| 32782  |         python         | 14m4s  |   janel    | 0  | 1330MHz  | 37.6 C | 27.7 C |246.5 W |
| 32786  |         python         | 14m4s  |   janel    | 4  | 1330MHz  | 38.9 C | 27.9 C |256.4 W |
| 32790  |         python         | 14m4s  |   janel    | 8  | 1330MHz  | 38.1 C | 27.9 C |226.2 W |
| 32794  |         python         | 14m4s  |   janel    | 12 | 1330MHz  | 37.0 C | 28.2 C |281.7 W |
| 32782  |         python         | 14m5s  |   janel    | 0  | 1330MHz  | 37.6 C | 27.7 C |225.9 W |
| 32786  |         python         | 14m5s  |   janel    | 4  | 1330MHz  | 38.9 C | 27.9 C |260.1 W |
| 32790  |         python         | 14m5s  |   janel    | 8  | 1330MHz  | 38.0 C | 27.9 C |246.8 W |
| 32794  |         python         | 14m5s  |   janel    | 12 | 1330MHz  | 37.0 C | 28.2 C |227.3 W |
| 32782  |         python         | 14m6s  |   janel    | 0  | 1330MHz  | 37.4 C | 27.7 C |320.2 W |
| 32786  |         python         | 14m6s  |   janel    | 4  | 1330MHz  | 38.9 C | 27.9 C |320.0 W |
| 32790  |         python         | 14m6s  |   janel    | 8  | 1330MHz  | 38.2 C | 27.9 C |315.8 W |
| 32794  |         python         | 14m6s  |   janel    | 12 | 1330MHz  | 37.0 C | 28.2 C |277.0 W |
| 32782  |         python         | 14m7s  |   janel    | 0  | 1330MHz  | 37.6 C | 27.7 C |231.2 W |
| 32786  |         python         | 14m7s  |   janel    | 4  | 1330MHz  | 38.9 C | 27.9 C |258.1 W |
| 32790  |         python         | 14m7s  |   janel    | 8  | 1330MHz  | 38.2 C | 27.9 C |231.5 W |
| 32794  |         python         | 14m7s  |   janel    | 12 | 1330MHz  | 37.1 C | 28.2 C |192.4 W |
| 32782  |         python         | 14m9s  |   janel    | 0  | 1330MHz  | 37.6 C | 27.7 C |311.7 W |
| 32786  |         python         | 14m9s  |   janel    | 4  | 1330MHz  | 38.7 C | 27.9 C |321.2 W |
| 32790  |         python         | 14m8s  |   janel    | 8  | 1330MHz  | 38.1 C | 27.9 C |287.6 W |
| 32794  |         python         | 14m8s  |   janel    | 12 | 1330MHz  | 37.0 C | 28.2 C |311.1 W |
| 32782  |         python         | 14m10s |   janel    | 0  | 1330MHz  | 37.7 C | 27.7 C |283.4 W |
| 32786  |         python         | 14m10s |   janel    | 4  | 1330MHz  | 38.9 C | 27.9 C |309.8 W |
| 32790  |         python         | 14m10s |   janel    | 8  | 1330MHz  | 38.1 C | 27.9 C |295.0 W |
| 32794  |         python         | 14m10s |   janel    | 12 | 1330MHz  | 37.1 C | 28.2 C |298.6 W |
| 32782  |         python         | 14m11s |   janel    | 0  | 1330MHz  | 37.6 C | 27.7 C |285.5 W |
| 32786  |         python         | 14m11s |   janel    | 4  | 1330MHz  | 38.9 C | 27.9 C |251.1 W |
| 32790  |         python         | 14m11s |   janel    | 8  | 1330MHz  | 38.1 C | 27.9 C |242.5 W |
| 32794  |         python         | 14m11s |   janel    | 12 | 1330MHz  | 37.2 C | 28.2 C |213.2 W |
| 32782  |         python         | 14m12s |   janel    | 0  | 1330MHz  | 37.6 C | 27.7 C |295.8 W |
| 32786  |         python         | 14m12s |   janel    | 4  | 1330MHz  | 38.9 C | 27.9 C |249.7 W |
| 32790  |         python         | 14m12s |   janel    | 8  | 1330MHz  | 38.1 C | 27.9 C |241.9 W |
| 32794  |         python         | 14m12s |   janel    | 12 | 1330MHz  | 37.0 C | 28.2 C |265.6 W |
| 32782  |         python         | 14m13s |   janel    | 0  | 1330MHz  | 37.6 C | 27.7 C |315.8 W |
| 32786  |         python         | 14m13s |   janel    | 4  | 1330MHz  | 38.8 C | 27.9 C |295.7 W |
| 32790  |         python         | 14m13s |   janel    | 8  | 1330MHz  | 38.1 C | 27.9 C |297.7 W |
| 32794  |         python         | 14m13s |   janel    | 12 | 1330MHz  | 37.0 C | 28.2 C |297.3 W |
| 32782  |         python         | 14m14s |   janel    | 0  | 1330MHz  | 37.6 C | 27.7 C |277.2 W |
| 32786  |         python         | 14m14s |   janel    | 4  | 1330MHz  | 38.8 C | 27.9 C |293.3 W |
| 32790  |         python         | 14m14s |   janel    | 8  | 1330MHz  | 38.0 C | 27.9 C |238.1 W |
| 32794  |         python         | 14m14s |   janel    | 12 | 1330MHz  | 37.0 C | 28.2 C |212.6 W |
| 32782  |         python         | 14m16s |   janel    | 0  | 1330MHz  | 37.7 C | 27.7 C |296.3 W |
| 32786  |         python         | 14m16s |   janel    | 4  | 1330MHz  | 38.9 C | 27.9 C |251.4 W |
| 32790  |         python         | 14m16s |   janel    | 8  | 1330MHz  | 38.1 C | 27.9 C |266.4 W |
| 32794  |         python         | 14m15s |   janel    | 12 | 1330MHz  | 37.0 C | 28.2 C |184.6 W |
| 32782  |         python         | 14m16s |   janel    | 0  | 1330MHz  | 37.6 C | 27.7 C |276.6 W |
| 32786  |         python         | 14m17s |   janel    | 4  | 1330MHz  | 39.1 C | 27.9 C |235.3 W |
| 32790  |         python         | 14m17s |   janel    | 8  | 1330MHz  | 38.2 C | 27.9 C |259.9 W |
| 32794  |         python         | 14m17s |   janel    | 12 | 1330MHz  | 37.0 C | 28.2 C |279.7 W |
| 32782  |         python         | 14m18s |   janel    | 0  | 1330MHz  | 37.7 C | 27.7 C |303.5 W |
| 32786  |         python         | 14m18s |   janel    | 4  | 1330MHz  | 38.7 C | 27.9 C |182.9 W |
| 32790  |         python         | 14m18s |   janel    | 8  | 1330MHz  | 38.2 C | 27.9 C |312.3 W |
| 32794  |         python         | 14m18s |   janel    | 12 | 1330MHz  | 37.0 C | 28.2 C |274.0 W |
| 32782  |         python         | 14m19s |   janel    | 0  | 1330MHz  | 37.6 C | 27.7 C |283.2 W |
| 32786  |         python         | 14m19s |   janel    | 4  | 1330MHz  | 38.8 C | 27.9 C |282.1 W |
| 32790  |         python         | 14m19s |   janel    | 8  | 1330MHz  | 38.1 C | 27.9 C |240.9 W |
| 32794  |         python         | 14m19s |   janel    | 12 | 1330MHz  | 36.9 C | 28.2 C |297.1 W |
| 32782  |         python         | 14m20s |   janel    | 0  | 1330MHz  | 37.6 C | 27.7 C |238.8 W |
| 32786  |         python         | 14m20s |   janel    | 4  | 1330MHz  | 38.9 C | 27.9 C |306.2 W |
| 32790  |         python         | 14m20s |   janel    | 8  | 1330MHz  | 38.1 C | 27.9 C |312.7 W |
| 32794  |         python         | 14m20s |   janel    | 12 | 1330MHz  | 36.9 C | 28.2 C |300.3 W |
| 32782  |         python         | 14m21s |   janel    | 0  | 1330MHz  | 37.6 C | 27.7 C |279.4 W |
| 32786  |         python         | 14m21s |   janel    | 4  | 1330MHz  | 38.9 C | 27.9 C |302.1 W |
| 32790  |         python         | 14m21s |   janel    | 8  | 1330MHz  | 38.2 C | 27.9 C |289.2 W |
| 32794  |         python         | 14m21s |   janel    | 12 | 1330MHz  | 37.3 C | 28.2 C |285.8 W |
| 32782  |         python         | 14m23s |   janel    | 0  | 1330MHz  | 37.8 C | 27.7 C |242.0 W |
| 32786  |         python         | 14m23s |   janel    | 4  | 1330MHz  | 38.9 C | 27.9 C |234.4 W |
| 32790  |         python         | 14m22s |   janel    | 8  | 1330MHz  | 38.1 C | 27.9 C |303.0 W |
| 32794  |         python         | 14m22s |   janel    | 12 | 1330MHz  | 37.0 C | 28.2 C |225.2 W |
| 32782  |         python         | 14m23s |   janel    | 0  | 1330MHz  | 37.7 C | 27.7 C |312.9 W |
| 32786  |         python         | 14m24s |   janel    | 4  | 1330MHz  | 38.9 C | 27.9 C |200.4 W |
| 32790  |         python         | 14m24s |   janel    | 8  | 1330MHz  | 38.0 C | 27.9 C |286.8 W |
| 32794  |         python         | 14m24s |   janel    | 12 | 1330MHz  | 37.0 C | 28.2 C |216.7 W |
| 32782  |         python         | 14m25s |   janel    | 0  | 1330MHz  | 37.6 C | 27.8 C |227.0 W |
| 32786  |         python         | 14m25s |   janel    | 4  | 1330MHz  | 38.8 C | 27.9 C |180.4 W |
| 32790  |         python         | 14m25s |   janel    | 8  | 1330MHz  | 38.1 C | 27.9 C |282.2 W |
| 32794  |         python         | 14m25s |   janel    | 12 | 1330MHz  | 37.1 C | 28.2 C |171.0 W |
| 32782  |         python         | 14m26s |   janel    | 0  | 1330MHz  | 37.6 C | 27.7 C |212.4 W |
| 32786  |         python         | 14m26s |   janel    | 4  | 1330MHz  | 38.7 C | 27.9 C |179.6 W |
| 32790  |         python         | 14m26s |   janel    | 8  | 1330MHz  | 38.3 C | 27.9 C |277.3 W |
| 32794  |         python         | 14m26s |   janel    | 12 | 1330MHz  | 37.0 C | 28.2 C |169.9 W |
| 32782  |         python         | 14m27s |   janel    | 0  | 1330MHz  | 37.6 C | 27.7 C |289.5 W |
| 32786  |         python         | 14m27s |   janel    | 4  | 1330MHz  | 38.9 C | 27.9 C |188.3 W |
| 32790  |         python         | 14m27s |   janel    | 8  | 1330MHz  | 38.1 C | 27.9 C |240.1 W |
| 32794  |         python         | 14m27s |   janel    | 12 | 1330MHz  | 37.0 C | 28.2 C |178.1 W |
| 32782  |         python         | 14m28s |   janel    | 0  | 1330MHz  | 37.6 C | 27.7 C |259.9 W |
| 32786  |         python         | 14m28s |   janel    | 4  | 1330MHz  | 38.7 C | 27.9 C |265.8 W |
| 32790  |         python         | 14m28s |   janel    | 8  | 1330MHz  | 38.4 C | 27.9 C |309.9 W |
| 32794  |         python         | 14m28s |   janel    | 12 | 1330MHz  | 37.1 C | 28.2 C |293.0 W |
| 32782  |         python         | 14m29s |   janel    | 0  | 1330MHz  | 37.6 C | 27.7 C |244.4 W |
| 32786  |         python         | 14m29s |   janel    | 4  | 1330MHz  | 38.9 C | 27.9 C |300.0 W |
| 32790  |         python         | 14m29s |   janel    | 8  | 1330MHz  | 38.2 C | 27.9 C |313.0 W |
| 32794  |         python         | 14m29s |   janel    | 12 | 1330MHz  | 37.0 C | 28.2 C |173.1 W |
| 32782  |         python         | 14m31s |   janel    | 0  | 1330MHz  | 37.6 C | 27.7 C |294.7 W |
| 32786  |         python         | 14m31s |   janel    | 4  | 1330MHz  | 38.9 C | 27.9 C |287.9 W |
| 32790  |         python         | 14m31s |   janel    | 8  | 1330MHz  | 38.1 C | 27.9 C |231.2 W |
| 32794  |         python         | 14m31s |   janel    | 12 | 1330MHz  | 37.0 C | 28.2 C |309.4 W |
| 32782  |         python         | 14m32s |   janel    | 0  | 1330MHz  | 37.6 C | 27.7 C |174.6 W |
| 32786  |         python         | 14m32s |   janel    | 4  | 1330MHz  | 38.9 C | 27.9 C |323.7 W |
| 32790  |         python         | 14m32s |   janel    | 8  | 1330MHz  | 38.1 C | 27.9 C |281.7 W |
| 32794  |         python         | 14m32s |   janel    | 12 | 1330MHz  | 37.1 C | 28.2 C |266.1 W |
| 32782  |         python         | 14m33s |   janel    | 0  | 1330MHz  | 37.7 C | 27.7 C |173.9 W |
| 32786  |         python         | 14m33s |   janel    | 4  | 1330MHz  | 38.9 C | 27.9 C |295.5 W |
| 32790  |         python         | 14m33s |   janel    | 8  | 1330MHz  | 38.2 C | 27.9 C |297.5 W |
| 32794  |         python         | 14m33s |   janel    | 12 | 1330MHz  | 37.1 C | 28.2 C |295.3 W |
| 32782  |         python         | 14m34s |   janel    | 0  | 1330MHz  | 37.7 C | 27.7 C |204.2 W |
| 32786  |         python         | 14m34s |   janel    | 4  | 1330MHz  | 38.8 C | 27.9 C |291.3 W |
| 32790  |         python         | 14m34s |   janel    | 8  | 1330MHz  | 38.1 C | 27.9 C |322.9 W |
| 32794  |         python         | 14m34s |   janel    | 12 | 1330MHz  | 37.0 C | 28.2 C |301.7 W |
| 32782  |         python         | 14m35s |   janel    | 0  | 1330MHz  | 37.6 C | 27.7 C |267.0 W |
| 32786  |         python         | 14m35s |   janel    | 4  | 1330MHz  | 38.9 C | 27.9 C |290.3 W |
| 32790  |         python         | 14m35s |   janel    | 8  | 1330MHz  | 38.1 C | 27.9 C |223.8 W |
| 32794  |         python         | 14m35s |   janel    | 12 | 1330MHz  | 37.1 C | 28.2 C |282.8 W |
| 32782  |         python         | 14m36s |   janel    | 0  | 1330MHz  | 37.4 C | 27.7 C |251.2 W |
| 32786  |         python         | 14m36s |   janel    | 4  | 1330MHz  | 38.8 C | 27.9 C |316.5 W |
| 32790  |         python         | 14m36s |   janel    | 8  | 1330MHz  | 38.0 C | 27.9 C |285.9 W |
| 32794  |         python         | 14m36s |   janel    | 12 | 1330MHz  | 37.1 C | 28.2 C |181.7 W |
| 32782  |         python         | 14m38s |   janel    | 0  | 1330MHz  | 37.6 C | 27.7 C |220.7 W |
| 32786  |         python         | 14m38s |   janel    | 4  | 1330MHz  | 38.8 C | 27.9 C |249.5 W |
| 32790  |         python         | 14m38s |   janel    | 8  | 1330MHz  | 38.3 C | 27.9 C |317.9 W |
| 32794  |         python         | 14m38s |   janel    | 12 | 1330MHz  | 37.0 C | 28.2 C |230.4 W |
| 32782  |         python         | 14m39s |   janel    | 0  | 1330MHz  | 37.6 C | 27.7 C |241.4 W |
| 32786  |         python         | 14m39s |   janel    | 4  | 1330MHz  | 38.9 C | 27.9 C |244.7 W |
| 32790  |         python         | 14m39s |   janel    | 8  | 1330MHz  | 38.3 C | 27.9 C |226.9 W |
| 32794  |         python         | 14m39s |   janel    | 12 | 1330MHz  | 37.1 C | 28.2 C |271.9 W |
| 32782  |         python         | 14m40s |   janel    | 0  | 1330MHz  | 37.6 C | 27.7 C |286.3 W |
| 32786  |         python         | 14m40s |   janel    | 4  | 1330MHz  | 38.8 C | 27.9 C |293.8 W |
| 32790  |         python         | 14m40s |   janel    | 8  | 1330MHz  | 38.1 C | 27.9 C |196.8 W |
| 32794  |         python         | 14m40s |   janel    | 12 | 1330MHz  | 37.1 C | 28.2 C |282.5 W |
| 32782  |         python         | 14m41s |   janel    | 0  | 1330MHz  | 37.6 C | 27.7 C |302.9 W |
| 32786  |         python         | 14m41s |   janel    | 4  | 1330MHz  | 38.8 C | 27.9 C |205.4 W |
| 32790  |         python         | 14m41s |   janel    | 8  | 1330MHz  | 38.4 C | 27.9 C |290.0 W |
| 32794  |         python         | 14m41s |   janel    | 12 | 1330MHz  | 36.9 C | 28.2 C |175.7 W |
| 32782  |         python         | 14m42s |   janel    | 0  | 1330MHz  | 37.6 C | 27.7 C |256.5 W |
| 32786  |         python         | 14m42s |   janel    | 4  | 1330MHz  | 38.8 C | 27.9 C |214.4 W |
| 32790  |         python         | 14m42s |   janel    | 8  | 1330MHz  | 38.2 C | 27.9 C |270.4 W |
| 32794  |         python         | 14m42s |   janel    | 12 | 1330MHz  | 37.1 C | 28.2 C |263.6 W |
| 32782  |         python         | 14m43s |   janel    | 0  | 1330MHz  | 37.7 C | 27.7 C |212.9 W |
| 32786  |         python         | 14m43s |   janel    | 4  | 1330MHz  | 38.9 C | 27.9 C |310.7 W |
| 32790  |         python         | 14m43s |   janel    | 8  | 1330MHz  | 38.1 C | 27.9 C |325.2 W |
| 32794  |         python         | 14m43s |   janel    | 12 | 1330MHz  | 37.1 C | 28.2 C |315.7 W |
| 32782  |         python         | 14m45s |   janel    | 0  | 1330MHz  | 37.6 C | 27.7 C |236.5 W |
| 32786  |         python         | 14m45s |   janel    | 4  | 1330MHz  | 38.9 C | 27.9 C |302.1 W |
| 32790  |         python         | 14m45s |   janel    | 8  | 1330MHz  | 38.2 C | 27.9 C |229.7 W |
| 32794  |         python         | 14m45s |   janel    | 12 | 1330MHz  | 37.0 C | 28.2 C |293.6 W |
| 32782  |         python         | 14m46s |   janel    | 0  | 1330MHz  | 37.7 C | 27.7 C |245.2 W |
| 32786  |         python         | 14m46s |   janel    | 4  | 1330MHz  | 38.8 C | 27.9 C |240.6 W |
| 32790  |         python         | 14m46s |   janel    | 8  | 1330MHz  | 38.1 C | 27.9 C |294.2 W |
