|A|B|C|D|E|F|G|H|I|
| 167903 |         python         | 6m27s  |   janel    | 0  | 1330MHz  | 35.9 C | 28.5 C |161.5 W |
| 167907 |         python         | 6m27s  |   janel    | 4  | 1330MHz  | 36.0 C | 28.4 C |177.7 W |
| 167903 |         python         | 6m28s  |   janel    | 0  | 1330MHz  | 35.9 C | 28.5 C |161.5 W |
| 167907 |         python         | 6m28s  |   janel    | 4  | 1330MHz  | 36.0 C | 28.4 C |178.0 W |
| 167903 |         python         | 6m29s  |   janel    | 0  | 1330MHz  | 36.1 C | 28.5 C |161.6 W |
| 167907 |         python         | 6m29s  |   janel    | 4  | 1330MHz  | 36.0 C | 28.4 C |178.1 W |
| 167903 |         python         | 6m31s  |   janel    | 0  | 1330MHz  | 35.9 C | 28.5 C |161.7 W |
| 167907 |         python         | 6m30s  |   janel    | 4  | 1330MHz  | 36.0 C | 28.4 C |177.6 W |
| 167903 |         python         | 6m31s  |   janel    | 0  | 1330MHz  | 36.1 C | 28.5 C |162.3 W |
| 167907 |         python         | 6m31s  |   janel    | 4  | 1330MHz  | 36.0 C | 28.4 C |177.8 W |
| 167903 |         python         | 6m32s  |   janel    | 0  | 1330MHz  | 35.9 C | 28.5 C |161.4 W |
| 167907 |         python         | 6m32s  |   janel    | 4  | 1330MHz  | 35.9 C | 28.4 C |178.0 W |
| 167903 |         python         | 6m34s  |   janel    | 0  | 1330MHz  | 35.9 C | 28.5 C |161.8 W |
| 167907 |         python         | 6m34s  |   janel    | 4  | 1330MHz  | 36.0 C | 28.4 C |178.1 W |
| 167903 |         python         | 6m35s  |   janel    | 0  | 1330MHz  | 35.6 C | 28.5 C |162.0 W |
| 167907 |         python         | 6m35s  |   janel    | 4  | 1330MHz  | 36.2 C | 28.4 C |178.1 W |
| 167903 |         python         | 6m36s  |   janel    | 0  | 1330MHz  | 35.9 C | 28.5 C |161.7 W |
| 167907 |         python         | 6m36s  |   janel    | 4  | 1330MHz  | 36.0 C | 28.4 C |178.0 W |
| 167903 |         python         | 6m37s  |   janel    | 0  | 1330MHz  | 36.2 C | 28.5 C |161.2 W |
| 167907 |         python         | 6m37s  |   janel    | 4  | 1330MHz  | 36.2 C | 28.4 C |177.5 W |
| 167903 |         python         | 6m38s  |   janel    | 0  | 1330MHz  | 36.1 C | 28.5 C |161.4 W |
| 167907 |         python         | 6m38s  |   janel    | 4  | 1330MHz  | 36.2 C | 28.4 C |178.1 W |
| 167903 |         python         | 6m39s  |   janel    | 0  | 1330MHz  | 35.9 C | 28.5 C |161.9 W |
| 167907 |         python         | 6m39s  |   janel    | 4  | 1330MHz  | 36.2 C | 28.4 C |178.3 W |
| 167903 |         python         | 6m40s  |   janel    | 0  | 1330MHz  | 35.9 C | 28.5 C |162.1 W |
| 167907 |         python         | 6m40s  |   janel    | 4  | 1330MHz  | 36.0 C | 28.4 C |178.5 W |
| 167903 |         python         | 6m42s  |   janel    | 0  | 1330MHz  | 35.9 C | 28.5 C |162.0 W |
| 167907 |         python         | 6m42s  |   janel    | 4  | 1330MHz  | 36.0 C | 28.4 C |178.4 W |
| 167903 |         python         | 6m43s  |   janel    | 0  | 1330MHz  | 35.9 C | 28.5 C |162.0 W |
| 167907 |         python         | 6m43s  |   janel    | 4  | 1330MHz  | 36.2 C | 28.4 C |178.3 W |
| 167903 |         python         | 6m44s  |   janel    | 0  | 1330MHz  | 36.1 C | 28.5 C |161.6 W |
| 167907 |         python         | 6m44s  |   janel    | 4  | 1330MHz  | 36.0 C | 28.4 C |177.7 W |
| 167903 |         python         | 6m45s  |   janel    | 0  | 1330MHz  | 35.8 C | 28.5 C |161.6 W |
| 167907 |         python         | 6m45s  |   janel    | 4  | 1330MHz  | 36.0 C | 28.4 C |178.7 W |
| 167903 |         python         | 6m46s  |   janel    | 0  | 1330MHz  | 35.9 C | 28.5 C |161.6 W |
| 167907 |         python         | 6m46s  |   janel    | 4  | 1330MHz  | 36.0 C | 28.4 C |178.3 W |
| 167903 |         python         | 6m47s  |   janel    | 0  | 1330MHz  | 36.1 C | 28.5 C |161.2 W |
| 167907 |         python         | 6m47s  |   janel    | 4  | 1330MHz  | 36.2 C | 28.5 C |178.1 W |
| 167903 |         python         | 6m48s  |   janel    | 0  | 1330MHz  | 35.9 C | 28.5 C |161.2 W |
| 167907 |         python         | 6m48s  |   janel    | 4  | 1330MHz  | 36.2 C | 28.4 C |178.4 W |
| 167903 |         python         | 6m50s  |   janel    | 0  | 1330MHz  | 36.1 C | 28.6 C |161.7 W |
| 167907 |         python         | 6m50s  |   janel    | 4  | 1330MHz  | 36.0 C | 28.5 C |178.5 W |
| 167903 |         python         | 6m51s  |   janel    | 0  | 1330MHz  | 35.9 C | 28.6 C |161.5 W |
| 167907 |         python         | 6m51s  |   janel    | 4  | 1330MHz  | 36.3 C | 28.4 C |178.1 W |
| 167903 |         python         | 6m52s  |   janel    | 0  | 1330MHz  | 35.9 C | 28.6 C |161.7 W |
| 167907 |         python         | 6m52s  |   janel    | 4  | 1330MHz  | 36.2 C | 28.5 C |178.0 W |
| 167903 |         python         | 6m53s  |   janel    | 0  | 1330MHz  | 35.9 C | 28.5 C |161.8 W |
| 167907 |         python         | 6m53s  |   janel    | 4  | 1330MHz  | 36.2 C | 28.5 C |178.1 W |
| 167903 |         python         | 6m54s  |   janel    | 0  | 1330MHz  | 35.9 C | 28.6 C |162.0 W |
| 167907 |         python         | 6m54s  |   janel    | 4  | 1330MHz  | 36.3 C | 28.5 C |178.2 W |
| 167903 |         python         | 6m55s  |   janel    | 0  | 1330MHz  | 36.1 C | 28.5 C |162.0 W |
| 167907 |         python         | 6m55s  |   janel    | 4  | 1330MHz  | 36.3 C | 28.5 C |178.6 W |
| 167903 |         python         | 6m56s  |   janel    | 0  | 1330MHz  | 36.1 C | 28.6 C |161.6 W |
| 167907 |         python         | 6m56s  |   janel    | 4  | 1330MHz  | 36.3 C | 28.5 C |178.1 W |
| 167903 |         python         | 6m58s  |   janel    | 0  | 1330MHz  | 36.1 C | 28.5 C |161.7 W |
| 167907 |         python         | 6m58s  |   janel    | 4  | 1330MHz  | 36.5 C | 28.5 C |178.3 W |
| 167903 |         python         | 6m59s  |   janel    | 0  | 1330MHz  | 36.1 C | 28.6 C |162.0 W |
| 167907 |         python         | 6m59s  |   janel    | 4  | 1330MHz  | 36.3 C | 28.5 C |178.3 W |
| 167903 |         python         |  7m0s  |   janel    | 0  | 1330MHz  | 36.1 C | 28.6 C |161.8 W |
| 167907 |         python         |  7m0s  |   janel    | 4  | 1330MHz  | 36.2 C | 28.5 C |178.3 W |
| 167903 |         python         |  7m1s  |   janel    | 0  | 1330MHz  | 35.9 C | 28.6 C |162.2 W |
| 167907 |         python         |  7m1s  |   janel    | 4  | 1330MHz  | 36.5 C | 28.5 C |178.7 W |
| 167903 |         python         |  7m2s  |   janel    | 0  | 1330MHz  | 36.1 C | 28.6 C |161.8 W |
| 167907 |         python         |  7m2s  |   janel    | 4  | 1330MHz  | 36.5 C | 28.5 C |178.3 W |
| 167903 |         python         |  7m3s  |   janel    | 0  | 1330MHz  | 36.0 C | 28.6 C |161.6 W |
| 167907 |         python         |  7m3s  |   janel    | 4  | 1330MHz  | 36.3 C | 28.5 C |178.7 W |
| 167903 |         python         |  7m5s  |   janel    | 0  | 1330MHz  | 36.2 C | 28.6 C |162.6 W |
| 167907 |         python         |  7m5s  |   janel    | 4  | 1330MHz  | 36.5 C | 28.5 C |178.4 W |
| 167903 |         python         |  7m6s  |   janel    | 0  | 1330MHz  | 36.2 C | 28.6 C |161.8 W |
| 167907 |         python         |  7m6s  |   janel    | 4  | 1330MHz  | 36.3 C | 28.5 C |178.2 W |
| 167903 |         python         |  7m7s  |   janel    | 0  | 1330MHz  | 36.1 C | 28.6 C |162.0 W |
| 167907 |         python         |  7m7s  |   janel    | 4  | 1330MHz  | 36.3 C | 28.5 C |178.4 W |
| 167903 |         python         |  7m8s  |   janel    | 0  | 1330MHz  | 36.1 C | 28.6 C |161.7 W |
| 167907 |         python         |  7m8s  |   janel    | 4  | 1330MHz  | 36.6 C | 28.5 C |177.8 W |
| 167903 |         python         | 7m10s  |   janel    | 0  | 1330MHz  | 36.1 C | 28.6 C |161.8 W |
| 167907 |         python         | 7m10s  |   janel    | 4  | 1330MHz  | 36.3 C | 28.5 C |178.9 W |
| 167903 |         python         | 7m10s  |   janel    | 0  | 1330MHz  | 36.2 C | 28.6 C |162.0 W |
| 167907 |         python         | 7m10s  |   janel    | 4  | 1330MHz  | 36.5 C | 28.5 C |178.7 W |
| 167903 |         python         | 7m11s  |   janel    | 0  | 1330MHz  | 36.0 C | 28.6 C |161.6 W |
| 167907 |         python         | 7m11s  |   janel    | 4  | 1330MHz  | 36.3 C | 28.5 C |178.3 W |
| 167903 |         python         | 7m13s  |   janel    | 0  | 1330MHz  | 36.1 C | 28.6 C |162.4 W |
| 167907 |         python         | 7m13s  |   janel    | 4  | 1330MHz  | 36.2 C | 28.5 C |178.1 W |
| 167903 |         python         | 7m14s  |   janel    | 0  | 1330MHz  | 36.1 C | 28.6 C |161.7 W |
| 167907 |         python         | 7m14s  |   janel    | 4  | 1330MHz  | 36.2 C | 28.4 C |178.3 W |
| 167903 |         python         | 7m15s  |   janel    | 0  | 1330MHz  | 36.3 C | 28.6 C |161.7 W |
| 167907 |         python         | 7m15s  |   janel    | 4  | 1330MHz  | 36.3 C | 28.4 C |178.0 W |
| 167903 |         python         | 7m17s  |   janel    | 0  | 1330MHz  | 36.1 C | 28.6 C |161.8 W |
| 167907 |         python         | 7m17s  |   janel    | 4  | 1330MHz  | 36.2 C | 28.4 C |178.2 W |
| 167903 |         python         | 7m17s  |   janel    | 0  | 1330MHz  | 36.1 C | 28.6 C |162.2 W |
| 167907 |         python         | 7m17s  |   janel    | 4  | 1330MHz  | 36.2 C | 28.4 C |177.7 W |
| 167903 |         python         | 7m18s  |   janel    | 0  | 1330MHz  | 36.1 C | 28.6 C |162.8 W |
| 167907 |         python         | 7m18s  |   janel    | 4  | 1330MHz  | 36.0 C | 28.4 C |178.0 W |
| 167903 |         python         | 7m19s  |   janel    | 0  | 1330MHz  | 36.1 C | 28.6 C |161.8 W |
| 167907 |         python         | 7m20s  |   janel    | 4  | 1330MHz  | 36.2 C | 28.4 C |177.9 W |
| 167903 |         python         | 7m21s  |   janel    | 0  | 1330MHz  | 36.1 C | 28.6 C |162.0 W |
| 167907 |         python         | 7m21s  |   janel    | 4  | 1330MHz  | 36.2 C | 28.4 C |177.9 W |
| 167903 |         python         | 7m22s  |   janel    | 0  | 1330MHz  | 36.3 C | 28.6 C |161.6 W |
| 167907 |         python         | 7m22s  |   janel    | 4  | 1330MHz  | 36.0 C | 28.4 C |178.1 W |
| 167903 |         python         | 7m23s  |   janel    | 0  | 1330MHz  | 36.1 C | 28.6 C |161.8 W |
| 167907 |         python         | 7m23s  |   janel    | 4  | 1330MHz  | 36.0 C | 28.4 C |177.9 W |
| 167903 |         python         | 7m25s  |   janel    | 0  | 1330MHz  | 36.1 C | 28.6 C |162.4 W |
| 167907 |         python         | 7m25s  |   janel    | 4  | 1330MHz  | 36.0 C | 28.4 C |178.3 W |
| 167903 |         python         | 7m25s  |   janel    | 0  | 1330MHz  | 36.1 C | 28.6 C |162.3 W |
| 167907 |         python         | 7m25s  |   janel    | 4  | 1330MHz  | 36.0 C | 28.4 C |178.3 W |
| 167903 |         python         | 7m26s  |   janel    | 0  | 1330MHz  | 35.9 C | 28.6 C |162.0 W |
| 167907 |         python         | 7m26s  |   janel    | 4  | 1330MHz  | 36.2 C | 28.4 C |178.3 W |
| 167903 |         python         | 7m27s  |   janel    | 0  | 1330MHz  | 36.2 C | 28.6 C |161.8 W |
| 167907 |         python         | 7m28s  |   janel    | 4  | 1330MHz  | 36.2 C | 28.4 C |178.5 W |
| 167903 |         python         | 7m29s  |   janel    | 0  | 1330MHz  | 36.2 C | 28.6 C |162.1 W |
| 167907 |         python         | 7m29s  |   janel    | 4  | 1330MHz  | 35.9 C | 28.4 C |178.6 W |
| 167903 |         python         | 7m30s  |   janel    | 0  | 1330MHz  | 36.2 C | 28.6 C |161.8 W |
| 167907 |         python         | 7m30s  |   janel    | 4  | 1330MHz  | 36.2 C | 28.4 C |178.3 W |
| 167903 |         python         | 7m31s  |   janel    | 0  | 1330MHz  | 36.2 C | 28.6 C |161.5 W |
| 167907 |         python         | 7m31s  |   janel    | 4  | 1330MHz  | 36.0 C | 28.4 C |178.5 W |
| 167903 |         python         | 7m33s  |   janel    | 0  | 1330MHz  | 36.2 C | 28.6 C |162.0 W |
| 167907 |         python         | 7m33s  |   janel    | 4  | 1330MHz  | 36.0 C | 28.4 C |177.9 W |
| 167903 |         python         | 7m33s  |   janel    | 0  | 1330MHz  | 36.2 C | 28.6 C |162.1 W |
| 167907 |         python         | 7m33s  |   janel    | 4  | 1330MHz  | 36.0 C | 28.4 C |178.5 W |
| 167903 |         python         | 7m34s  |   janel    | 0  | 1330MHz  | 36.1 C | 28.6 C |161.5 W |
| 167907 |         python         | 7m34s  |   janel    | 4  | 1330MHz  | 36.0 C | 28.4 C |178.2 W |
| 167903 |         python         | 7m36s  |   janel    | 0  | 1330MHz  | 36.1 C | 28.6 C |162.4 W |
| 167907 |         python         | 7m36s  |   janel    | 4  | 1330MHz  | 36.2 C | 28.5 C |177.9 W |
| 167903 |         python         | 7m37s  |   janel    | 0  | 1330MHz  | 36.1 C | 28.6 C |161.7 W |
| 167907 |         python         | 7m37s  |   janel    | 4  | 1330MHz  | 36.5 C | 28.4 C |177.8 W |
| 167903 |         python         | 7m38s  |   janel    | 0  | 1330MHz  | 36.1 C | 28.6 C |161.8 W |
| 167907 |         python         | 7m38s  |   janel    | 4  | 1330MHz  | 36.3 C | 28.4 C |178.6 W |
| 167903 |         python         | 7m39s  |   janel    | 0  | 1330MHz  | 36.1 C | 28.6 C |161.9 W |
| 167907 |         python         | 7m39s  |   janel    | 4  | 1330MHz  | 36.0 C | 28.4 C |178.1 W |
| 167903 |         python         | 7m41s  |   janel    | 0  | 1330MHz  | 36.2 C | 28.6 C |161.9 W |
| 167907 |         python         | 7m41s  |   janel    | 4  | 1330MHz  | 36.3 C | 28.4 C |177.3 W |
| 167903 |         python         | 7m41s  |   janel    | 0  | 1330MHz  | 36.1 C | 28.6 C |161.6 W |
| 167907 |         python         | 7m41s  |   janel    | 4  | 1330MHz  | 36.2 C | 28.5 C |178.3 W |
| 167903 |         python         | 7m42s  |   janel    | 0  | 1330MHz  | 36.1 C | 28.6 C |162.0 W |
| 167907 |         python         | 7m42s  |   janel    | 4  | 1330MHz  | 36.3 C | 28.5 C |178.3 W |
| 167903 |         python         | 7m44s  |   janel    | 0  | 1330MHz  | 36.1 C | 28.6 C |161.6 W |
| 167907 |         python         | 7m44s  |   janel    | 4  | 1330MHz  | 36.3 C | 28.5 C |178.5 W |
| 167903 |         python         | 7m45s  |   janel    | 0  | 1330MHz  | 36.2 C | 28.6 C |161.8 W |
| 167907 |         python         | 7m45s  |   janel    | 4  | 1330MHz  | 36.2 C | 28.5 C |178.1 W |
| 167903 |         python         | 7m46s  |   janel    | 0  | 1330MHz  | 36.2 C | 28.6 C |161.4 W |
| 167907 |         python         | 7m46s  |   janel    | 4  | 1330MHz  | 36.3 C | 28.5 C |177.7 W |
| 167903 |         python         | 7m47s  |   janel    | 0  | 1330MHz  | 36.1 C | 28.6 C |161.8 W |
| 167907 |         python         | 7m47s  |   janel    | 4  | 1330MHz  | 36.3 C | 28.5 C |177.9 W |
| 167903 |         python         | 7m49s  |   janel    | 0  | 1330MHz  | 36.1 C | 28.6 C |162.0 W |
| 167907 |         python         | 7m48s  |   janel    | 4  | 1330MHz  | 36.3 C | 28.5 C |178.1 W |
| 167903 |         python         | 7m49s  |   janel    | 0  | 1330MHz  | 36.1 C | 28.6 C |162.1 W |
| 167907 |         python         | 7m49s  |   janel    | 4  | 1330MHz  | 36.3 C | 28.5 C |178.7 W |
| 167903 |         python         | 7m50s  |   janel    | 0  | 1330MHz  | 36.3 C | 28.6 C |161.6 W |
| 167907 |         python         | 7m50s  |   janel    | 4  | 1330MHz  | 36.3 C | 28.5 C |178.3 W |
| 167903 |         python         | 7m52s  |   janel    | 0  | 1330MHz  | 36.1 C | 28.6 C |162.3 W |
| 167907 |         python         | 7m52s  |   janel    | 4  | 1330MHz  | 36.2 C | 28.5 C |178.1 W |
| 167903 |         python         | 7m53s  |   janel    | 0  | 1330MHz  | 36.1 C | 28.7 C |161.3 W |
| 167907 |         python         | 7m53s  |   janel    | 4  | 1330MHz  | 36.3 C | 28.5 C |178.3 W |
| 167903 |         python         | 7m54s  |   janel    | 0  | 1330MHz  | 36.1 C | 28.7 C |161.9 W |
| 167907 |         python         | 7m54s  |   janel    | 4  | 1330MHz  | 36.5 C | 28.5 C |178.0 W |
| 167903 |         python         | 7m55s  |   janel    | 0  | 1330MHz  | 36.1 C | 28.7 C |161.6 W |
| 167907 |         python         | 7m55s  |   janel    | 4  | 1330MHz  | 36.3 C | 28.5 C |178.3 W |
| 167903 |         python         | 7m56s  |   janel    | 0  | 1330MHz  | 36.1 C | 28.7 C |162.2 W |
| 167907 |         python         | 7m56s  |   janel    | 4  | 1330MHz  | 36.2 C | 28.5 C |178.5 W |
| 167903 |         python         | 7m57s  |   janel    | 0  | 1330MHz  | 36.1 C | 28.7 C |161.0 W |
| 167907 |         python         | 7m57s  |   janel    | 4  | 1330MHz  | 36.3 C | 28.5 C |177.7 W |
| 167903 |         python         | 7m58s  |   janel    | 0  | 1330MHz  | 36.2 C | 28.7 C |161.5 W |
| 167907 |         python         | 7m58s  |   janel    | 4  | 1330MHz  | 36.3 C | 28.5 C |177.6 W |
| 167903 |         python         |  8m0s  |   janel    | 0  | 1330MHz  | 36.2 C | 28.7 C |162.6 W |
| 167907 |         python         |  8m0s  |   janel    | 4  | 1330MHz  | 36.3 C | 28.4 C |178.1 W |
| 167903 |         python         |  8m1s  |   janel    | 0  | 1330MHz  | 36.3 C | 28.7 C |161.8 W |
| 167907 |         python         |  8m1s  |   janel    | 4  | 1330MHz  | 36.3 C | 28.4 C |178.5 W |
| 167903 |         python         |  8m2s  |   janel    | 0  | 1330MHz  | 36.2 C | 28.7 C |162.2 W |
| 167907 |         python         |  8m2s  |   janel    | 4  | 1330MHz  | 36.3 C | 28.4 C |178.3 W |
| 167903 |         python         |  8m3s  |   janel    | 0  | 1330MHz  | 36.1 C | 28.7 C |162.3 W |
| 167907 |         python         |  8m3s  |   janel    | 4  | 1330MHz  | 36.2 C | 28.4 C |177.9 W |
| 167903 |         python         |  8m4s  |   janel    | 0  | 1330MHz  | 36.2 C | 28.7 C |162.5 W |
| 167907 |         python         |  8m4s  |   janel    | 4  | 1330MHz  | 36.0 C | 28.4 C |177.8 W |
| 167903 |         python         |  8m5s  |   janel    | 0  | 1330MHz  | 36.2 C | 28.7 C |162.1 W |
| 167907 |         python         |  8m5s  |   janel    | 4  | 1330MHz  | 36.2 C | 28.4 C |178.0 W |
| 167903 |         python         |  8m6s  |   janel    | 0  | 1330MHz  | 36.2 C | 28.7 C |162.2 W |
| 167907 |         python         |  8m6s  |   janel    | 4  | 1330MHz  | 36.3 C | 28.4 C |178.5 W |
| 167903 |         python         |  8m8s  |   janel    | 0  | 1330MHz  | 36.1 C | 28.7 C |162.2 W |
| 167907 |         python         |  8m8s  |   janel    | 4  | 1330MHz  | 36.2 C | 28.4 C |177.8 W |
| 167903 |         python         |  8m9s  |   janel    | 0  | 1330MHz  | 36.3 C | 28.7 C |161.2 W |
| 167907 |         python         |  8m9s  |   janel    | 4  | 1330MHz  | 36.2 C | 28.4 C |178.3 W |
| 167903 |         python         | 8m10s  |   janel    | 0  | 1330MHz  | 36.1 C | 28.7 C |162.6 W |
| 167907 |         python         | 8m10s  |   janel    | 4  | 1330MHz  | 36.2 C | 28.4 C |178.5 W |
| 167903 |         python         | 8m12s  |   janel    | 0  | 1330MHz  | 36.2 C | 28.7 C |161.7 W |
| 167907 |         python         | 8m12s  |   janel    | 4  | 1330MHz  | 36.2 C | 28.4 C |178.3 W |
| 167903 |         python         | 8m12s  |   janel    | 0  | 1330MHz  | 36.3 C | 28.7 C |162.1 W |
| 167907 |         python         | 8m12s  |   janel    | 4  | 1330MHz  | 36.0 C | 28.4 C |177.7 W |
| 167903 |         python         | 8m13s  |   janel    | 0  | 1330MHz  | 36.1 C | 28.7 C |162.0 W |
| 167907 |         python         | 8m13s  |   janel    | 4  | 1330MHz  | 36.0 C | 28.4 C |178.0 W |
| 167903 |         python         | 8m15s  |   janel    | 0  | 1330MHz  | 36.2 C | 28.7 C |162.3 W |
| 167907 |         python         | 8m15s  |   janel    | 4  | 1330MHz  | 36.0 C | 28.4 C |178.5 W |
| 167903 |         python         | 8m16s  |   janel    | 0  | 1330MHz  | 36.1 C | 28.7 C |162.3 W |
| 167907 |         python         | 8m16s  |   janel    | 4  | 1330MHz  | 36.0 C | 28.4 C |177.8 W |
| 167903 |         python         | 8m17s  |   janel    | 0  | 1330MHz  | 36.2 C | 28.7 C |161.9 W |
| 167907 |         python         | 8m17s  |   janel    | 4  | 1330MHz  | 36.2 C | 28.4 C |178.3 W |
| 167903 |         python         | 8m19s  |   janel    | 0  | 1330MHz  | 36.2 C | 28.7 C |162.0 W |
| 167907 |         python         | 8m18s  |   janel    | 4  | 1330MHz  | 36.0 C | 28.4 C |178.1 W |
| 167903 |         python         | 8m19s  |   janel    | 0  | 1330MHz  | 36.3 C | 28.7 C |162.3 W |
| 167907 |         python         | 8m19s  |   janel    | 4  | 1330MHz  | 36.2 C | 28.4 C |177.9 W |
| 167903 |         python         | 8m20s  |   janel    | 0  | 1330MHz  | 36.3 C | 28.7 C |162.2 W |
| 167907 |         python         | 8m20s  |   janel    | 4  | 1330MHz  | 36.0 C | 28.4 C |178.2 W |
| 167903 |         python         | 8m22s  |   janel    | 0  | 1330MHz  | 36.2 C | 28.7 C |162.3 W |
| 167907 |         python         | 8m22s  |   janel    | 4  | 1330MHz  | 36.0 C | 28.4 C |178.0 W |
| 167903 |         python         | 8m23s  |   janel    | 0  | 1330MHz  | 36.3 C | 28.7 C |162.3 W |
| 167907 |         python         | 8m23s  |   janel    | 4  | 1330MHz  | 35.9 C | 28.4 C |177.5 W |
| 167903 |         python         | 8m24s  |   janel    | 0  | 1330MHz  | 36.2 C | 28.7 C |162.3 W |
| 167907 |         python         | 8m24s  |   janel    | 4  | 1330MHz  | 36.2 C | 28.4 C |178.9 W |
| 167903 |         python         | 8m25s  |   janel    | 0  | 1330MHz  | 36.2 C | 28.7 C |162.0 W |
| 167907 |         python         | 8m25s  |   janel    | 4  | 1330MHz  | 35.9 C | 28.4 C |178.3 W |
| 167903 |         python         | 8m26s  |   janel    | 0  | 1330MHz  | 36.2 C | 28.7 C |162.4 W |
| 167907 |         python         | 8m26s  |   janel    | 4  | 1330MHz  | 36.0 C | 28.4 C |178.3 W |
| 167903 |         python         | 8m27s  |   janel    | 0  | 1330MHz  | 36.3 C | 28.7 C |162.6 W |
| 167907 |         python         | 8m27s  |   janel    | 4  | 1330MHz  | 36.0 C | 28.4 C |178.3 W |
| 167903 |         python         | 8m28s  |   janel    | 0  | 1330MHz  | 36.3 C | 28.7 C |162.2 W |
| 167907 |         python         | 8m28s  |   janel    | 4  | 1330MHz  | 36.0 C | 28.4 C |177.8 W |
| 167903 |         python         | 8m30s  |   janel    | 0  | 1330MHz  | 36.3 C | 28.7 C |162.3 W |
| 167907 |         python         | 8m30s  |   janel    | 4  | 1330MHz  | 36.0 C | 28.4 C |178.1 W |
| 167903 |         python         | 8m31s  |   janel    | 0  | 1330MHz  | 36.5 C | 28.7 C |161.8 W |
| 167907 |         python         | 8m31s  |   janel    | 4  | 1330MHz  | 36.2 C | 28.4 C |177.9 W |
| 167903 |         python         | 8m32s  |   janel    | 0  | 1330MHz  | 36.3 C | 28.7 C |161.9 W |
| 167907 |         python         | 8m32s  |   janel    | 4  | 1330MHz  | 36.0 C | 28.4 C |178.7 W |
| 167903 |         python         | 8m33s  |   janel    | 0  | 1330MHz  | 36.3 C | 28.7 C |161.8 W |
| 167907 |         python         | 8m33s  |   janel    | 4  | 1330MHz  | 36.0 C | 28.4 C |178.5 W |
| 167903 |         python         | 8m34s  |   janel    | 0  | 1330MHz  | 36.2 C | 28.7 C |162.2 W |
| 167907 |         python         | 8m34s  |   janel    | 4  | 1330MHz  | 36.0 C | 28.4 C |177.9 W |
| 167903 |         python         | 8m35s  |   janel    | 0  | 1330MHz  | 36.3 C | 28.7 C |162.2 W |
| 167907 |         python         | 8m35s  |   janel    | 4  | 1330MHz  | 36.0 C | 28.4 C |178.1 W |
| 167903 |         python         | 8m36s  |   janel    | 0  | 1330MHz  | 36.3 C | 28.7 C |162.3 W |
| 167907 |         python         | 8m36s  |   janel    | 4  | 1330MHz  | 36.2 C | 28.4 C |177.8 W |
| 167903 |         python         | 8m38s  |   janel    | 0  | 1330MHz  | 36.3 C | 28.7 C |162.3 W |
| 167907 |         python         | 8m38s  |   janel    | 4  | 1330MHz  | 36.0 C | 28.4 C |177.8 W |
| 167903 |         python         | 8m39s  |   janel    | 0  | 1330MHz  | 36.3 C | 28.7 C |162.3 W |
| 167907 |         python         | 8m39s  |   janel    | 4  | 1330MHz  | 36.2 C | 28.4 C |177.8 W |
| 167903 |         python         | 8m40s  |   janel    | 0  | 1330MHz  | 36.5 C | 28.7 C |162.2 W |
| 167907 |         python         | 8m40s  |   janel    | 4  | 1330MHz  | 36.2 C | 28.4 C |177.5 W |
| 167903 |         python         | 8m41s  |   janel    | 0  | 1330MHz  | 36.2 C | 28.7 C |162.2 W |
| 167907 |         python         | 8m41s  |   janel    | 4  | 1330MHz  | 36.0 C | 28.5 C |178.0 W |
| 167903 |         python         | 8m42s  |   janel    | 0  | 1330MHz  | 36.5 C | 28.7 C |161.8 W |
| 167907 |         python         | 8m42s  |   janel    | 4  | 1330MHz  | 36.2 C | 28.5 C |178.0 W |
| 167903 |         python         | 8m43s  |   janel    | 0  | 1330MHz  | 36.3 C | 28.8 C |161.8 W |
| 167907 |         python         | 8m43s  |   janel    | 4  | 1330MHz  | 36.3 C | 28.5 C |177.3 W |
| 167903 |         python         | 8m44s  |   janel    | 0  | 1330MHz  | 36.3 C | 28.8 C |162.6 W |
| 167907 |         python         | 8m44s  |   janel    | 4  | 1330MHz  | 36.5 C | 28.5 C |178.7 W |
| 167903 |         python         | 8m46s  |   janel    | 0  | 1330MHz  | 36.3 C | 28.7 C |162.1 W |
| 167907 |         python         | 8m46s  |   janel    | 4  | 1330MHz  | 36.3 C | 28.5 C |178.2 W |
| 167903 |         python         | 8m47s  |   janel    | 0  | 1330MHz  | 36.3 C | 28.8 C |162.5 W |
| 167907 |         python         | 8m47s  |   janel    | 4  | 1330MHz  | 36.2 C | 28.5 C |178.1 W |
| 167903 |         python         | 8m48s  |   janel    | 0  | 1330MHz  | 36.3 C | 28.8 C |162.6 W |
| 167907 |         python         | 8m48s  |   janel    | 4  | 1330MHz  | 36.3 C | 28.5 C |178.2 W |
| 167903 |         python         | 8m50s  |   janel    | 0  | 1330MHz  | 36.3 C | 28.8 C |162.6 W |
| 167907 |         python         | 8m50s  |   janel    | 4  | 1330MHz  | 36.3 C | 28.5 C |178.5 W |
| 167903 |         python         | 8m50s  |   janel    | 0  | 1330MHz  | 36.3 C | 28.8 C |162.2 W |
| 167907 |         python         | 8m50s  |   janel    | 4  | 1330MHz  | 36.3 C | 28.5 C |178.1 W |
| 167903 |         python         | 8m51s  |   janel    | 0  | 1330MHz  | 36.5 C | 28.8 C |162.0 W |
| 167907 |         python         | 8m51s  |   janel    | 4  | 1330MHz  | 36.3 C | 28.5 C |177.5 W |
