|A|B|C|D|E|F|G|H|I|
| 191555 |         python         |  5m0s  |   janel    | 36 | 1330MHz  | 37.3 C | 28.0 C |215.7 W |
| 191559 |         python         |  5m0s  |   janel    | 40 | 1330MHz  | 37.8 C | 27.5 C |225.8 W |
| 191563 |         python         |  5m0s  |   janel    | 44 | 1330MHz  | 38.5 C | 27.7 C |229.3 W |
| 191551 |         python         |  5m1s  |   janel    | 32 | 1330MHz  | 38.2 C | 27.9 C |292.9 W |
| 191555 |         python         |  5m1s  |   janel    | 36 | 1330MHz  | 37.3 C | 28.0 C |234.9 W |
| 191559 |         python         |  5m1s  |   janel    | 40 | 1330MHz  | 38.1 C | 27.5 C |294.2 W |
| 191563 |         python         |  5m1s  |   janel    | 44 | 1330MHz  | 38.7 C | 27.7 C |233.5 W |
| 191551 |         python         |  5m4s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.9 C |208.1 W |
| 191555 |         python         |  5m4s  |   janel    | 36 | 1330MHz  | 37.4 C | 28.0 C |234.6 W |
| 191559 |         python         |  5m4s  |   janel    | 40 | 1330MHz  | 38.0 C | 27.5 C |293.3 W |
| 191563 |         python         |  5m4s  |   janel    | 44 | 1330MHz  | 38.7 C | 27.6 C |295.2 W |
| 191551 |         python         |  5m4s  |   janel    | 32 | 1330MHz  | 38.1 C | 27.9 C |223.8 W |
| 191555 |         python         |  5m4s  |   janel    | 36 | 1330MHz  | 37.0 C | 28.0 C |179.9 W |
| 191559 |         python         |  5m4s  |   janel    | 40 | 1330MHz  | 37.6 C | 27.5 C |265.3 W |
| 191563 |         python         |  5m5s  |   janel    | 44 | 1330MHz  | 38.5 C | 27.7 C |170.0 W |
| 191551 |         python         |  5m6s  |   janel    | 32 | 1330MHz  | 38.2 C | 27.9 C |331.2 W |
| 191555 |         python         |  5m6s  |   janel    | 36 | 1330MHz  | 37.3 C | 28.0 C |277.8 W |
| 191559 |         python         |  5m6s  |   janel    | 40 | 1330MHz  | 38.1 C | 27.5 C |231.4 W |
| 191563 |         python         |  5m6s  |   janel    | 44 | 1330MHz  | 38.7 C | 27.6 C |286.3 W |
| 191551 |         python         |  5m8s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.9 C |312.8 W |
| 191555 |         python         |  5m8s  |   janel    | 36 | 1330MHz  | 37.3 C | 28.0 C |299.4 W |
| 191559 |         python         |  5m8s  |   janel    | 40 | 1330MHz  | 37.8 C | 27.5 C |216.7 W |
| 191563 |         python         |  5m8s  |   janel    | 44 | 1330MHz  | 38.7 C | 27.7 C |229.5 W |
| 191551 |         python         |  5m9s  |   janel    | 32 | 1330MHz  | 38.2 C | 27.9 C |171.6 W |
| 191555 |         python         |  5m9s  |   janel    | 36 | 1330MHz  | 37.3 C | 28.0 C |236.3 W |
| 191559 |         python         |  5m9s  |   janel    | 40 | 1330MHz  | 37.8 C | 27.5 C |166.2 W |
| 191563 |         python         |  5m9s  |   janel    | 44 | 1330MHz  | 38.5 C | 27.7 C |290.1 W |
| 191551 |         python         | 5m12s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.9 C |172.5 W |
| 191555 |         python         | 5m12s  |   janel    | 36 | 1330MHz  | 37.3 C | 28.0 C |202.2 W |
| 191559 |         python         | 5m12s  |   janel    | 40 | 1330MHz  | 38.0 C | 27.5 C |242.9 W |
| 191563 |         python         | 5m12s  |   janel    | 44 | 1330MHz  | 38.7 C | 27.7 C |226.0 W |
| 191551 |         python         | 5m12s  |   janel    | 32 | 1330MHz  | 38.2 C | 27.9 C |230.7 W |
| 191555 |         python         | 5m13s  |   janel    | 36 | 1330MHz  | 37.4 C | 28.0 C |242.6 W |
| 191559 |         python         | 5m13s  |   janel    | 40 | 1330MHz  | 38.1 C | 27.5 C |250.9 W |
| 191563 |         python         | 5m13s  |   janel    | 44 | 1330MHz  | 38.8 C | 27.7 C |233.2 W |
| 191551 |         python         | 5m14s  |   janel    | 32 | 1330MHz  | 38.2 C | 27.9 C |259.4 W |
| 191555 |         python         | 5m14s  |   janel    | 36 | 1330MHz  | 37.3 C | 28.0 C |232.9 W |
| 191559 |         python         | 5m14s  |   janel    | 40 | 1330MHz  | 38.1 C | 27.5 C |224.6 W |
| 191563 |         python         | 5m14s  |   janel    | 44 | 1330MHz  | 38.5 C | 27.7 C |172.8 W |
| 191551 |         python         | 5m16s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.9 C |256.6 W |
| 191555 |         python         | 5m16s  |   janel    | 36 | 1330MHz  | 37.3 C | 28.0 C |230.9 W |
| 191559 |         python         | 5m16s  |   janel    | 40 | 1330MHz  | 38.0 C | 27.5 C |174.5 W |
| 191563 |         python         | 5m16s  |   janel    | 44 | 1330MHz  | 38.7 C | 27.7 C |309.7 W |
| 191551 |         python         | 5m17s  |   janel    | 32 | 1330MHz  | 38.2 C | 27.9 C |169.6 W |
| 191555 |         python         | 5m17s  |   janel    | 36 | 1330MHz  | 37.3 C | 28.0 C |250.5 W |
| 191559 |         python         | 5m17s  |   janel    | 40 | 1330MHz  | 38.1 C | 27.5 C |166.6 W |
| 191563 |         python         | 5m17s  |   janel    | 44 | 1330MHz  | 38.7 C | 27.7 C |228.0 W |
| 191551 |         python         | 5m19s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.9 C |182.7 W |
| 191555 |         python         | 5m19s  |   janel    | 36 | 1330MHz  | 37.3 C | 28.0 C |298.8 W |
| 191559 |         python         | 5m19s  |   janel    | 40 | 1330MHz  | 38.1 C | 27.5 C |290.3 W |
| 191563 |         python         | 5m19s  |   janel    | 44 | 1330MHz  | 38.8 C | 27.7 C |294.1 W |
| 191551 |         python         | 5m21s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.9 C |299.5 W |
| 191555 |         python         | 5m21s  |   janel    | 36 | 1330MHz  | 37.4 C | 28.0 C |228.7 W |
| 191559 |         python         | 5m21s  |   janel    | 40 | 1330MHz  | 38.1 C | 27.6 C |280.0 W |
| 191563 |         python         | 5m21s  |   janel    | 44 | 1330MHz  | 38.5 C | 27.7 C |309.8 W |
| 191551 |         python         | 5m22s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.9 C |303.0 W |
| 191555 |         python         | 5m22s  |   janel    | 36 | 1330MHz  | 37.3 C | 28.0 C |296.4 W |
| 191559 |         python         | 5m23s  |   janel    | 40 | 1330MHz  | 38.0 C | 27.5 C |230.0 W |
| 191563 |         python         | 5m23s  |   janel    | 44 | 1330MHz  | 38.5 C | 27.7 C |312.9 W |
| 191551 |         python         | 5m24s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.9 C |254.3 W |
| 191555 |         python         | 5m24s  |   janel    | 36 | 1330MHz  | 37.4 C | 28.0 C |239.5 W |
| 191559 |         python         | 5m24s  |   janel    | 40 | 1330MHz  | 38.1 C | 27.6 C |270.2 W |
| 191563 |         python         | 5m24s  |   janel    | 44 | 1330MHz  | 38.8 C | 27.7 C |298.0 W |
| 191551 |         python         | 5m27s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.9 C |263.0 W |
| 191555 |         python         | 5m27s  |   janel    | 36 | 1330MHz  | 37.4 C | 28.0 C |177.3 W |
| 191559 |         python         | 5m27s  |   janel    | 40 | 1330MHz  | 38.1 C | 27.6 C |228.6 W |
| 191563 |         python         | 5m27s  |   janel    | 44 | 1330MHz  | 38.7 C | 27.7 C |180.7 W |
| 191551 |         python         | 5m27s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.9 C |243.3 W |
| 191555 |         python         | 5m27s  |   janel    | 36 | 1330MHz  | 37.3 C | 28.0 C |274.8 W |
| 191559 |         python         | 5m27s  |   janel    | 40 | 1330MHz  | 38.1 C | 27.6 C |270.9 W |
| 191563 |         python         | 5m28s  |   janel    | 44 | 1330MHz  | 38.7 C | 27.7 C |238.7 W |
| 191551 |         python         | 5m29s  |   janel    | 32 | 1330MHz  | 38.5 C | 27.9 C |223.1 W |
| 191555 |         python         | 5m29s  |   janel    | 36 | 1330MHz  | 37.4 C | 28.0 C |219.1 W |
| 191559 |         python         | 5m29s  |   janel    | 40 | 1330MHz  | 38.1 C | 27.6 C |176.5 W |
| 191563 |         python         | 5m29s  |   janel    | 44 | 1330MHz  | 38.7 C | 27.7 C |287.5 W |
| 191551 |         python         | 5m31s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.9 C |223.8 W |
| 191555 |         python         | 5m31s  |   janel    | 36 | 1330MHz  | 37.3 C | 28.0 C |292.2 W |
| 191559 |         python         | 5m31s  |   janel    | 40 | 1330MHz  | 38.0 C | 27.6 C |182.9 W |
| 191563 |         python         | 5m31s  |   janel    | 44 | 1330MHz  | 38.7 C | 27.7 C |169.5 W |
| 191551 |         python         | 5m32s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.9 C |182.0 W |
| 191555 |         python         | 5m33s  |   janel    | 36 | 1330MHz  | 37.4 C | 28.0 C |283.5 W |
| 191559 |         python         | 5m33s  |   janel    | 40 | 1330MHz  | 38.0 C | 27.6 C |190.2 W |
| 191563 |         python         | 5m33s  |   janel    | 44 | 1330MHz  | 38.9 C | 27.7 C |223.9 W |
| 191551 |         python         | 5m34s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.9 C |279.9 W |
| 191555 |         python         | 5m34s  |   janel    | 36 | 1330MHz  | 37.1 C | 28.0 C |245.0 W |
| 191559 |         python         | 5m34s  |   janel    | 40 | 1330MHz  | 38.2 C | 27.6 C |290.6 W |
| 191563 |         python         | 5m34s  |   janel    | 44 | 1330MHz  | 38.5 C | 27.7 C |250.2 W |
| 191551 |         python         | 5m36s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.9 C |234.7 W |
| 191555 |         python         | 5m36s  |   janel    | 36 | 1330MHz  | 37.4 C | 28.0 C |286.8 W |
| 191559 |         python         | 5m36s  |   janel    | 40 | 1330MHz  | 38.1 C | 27.6 C |165.9 W |
| 191563 |         python         | 5m36s  |   janel    | 44 | 1330MHz  | 38.7 C | 27.7 C |170.0 W |
| 191551 |         python         | 5m37s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.9 C |251.6 W |
| 191555 |         python         | 5m37s  |   janel    | 36 | 1330MHz  | 37.3 C | 28.0 C |266.2 W |
| 191559 |         python         | 5m37s  |   janel    | 40 | 1330MHz  | 38.1 C | 27.6 C |231.2 W |
| 191563 |         python         | 5m37s  |   janel    | 44 | 1330MHz  | 38.7 C | 27.7 C |170.5 W |
| 191551 |         python         | 5m40s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.9 C |295.1 W |
| 191555 |         python         | 5m40s  |   janel    | 36 | 1330MHz  | 37.4 C | 28.0 C |252.5 W |
| 191559 |         python         | 5m40s  |   janel    | 40 | 1330MHz  | 38.2 C | 27.6 C |244.5 W |
| 191563 |         python         | 5m39s  |   janel    | 44 | 1330MHz  | 38.8 C | 27.7 C |176.3 W |
| 191551 |         python         | 5m41s  |   janel    | 32 | 1330MHz  | 38.5 C | 27.9 C |231.1 W |
| 191555 |         python         | 5m41s  |   janel    | 36 | 1330MHz  | 37.4 C | 28.0 C |310.4 W |
| 191559 |         python         | 5m41s  |   janel    | 40 | 1330MHz  | 38.4 C | 27.6 C |249.1 W |
| 191563 |         python         | 5m41s  |   janel    | 44 | 1330MHz  | 38.8 C | 27.7 C |240.7 W |
| 191551 |         python         | 5m42s  |   janel    | 32 | 1330MHz  | 38.5 C | 27.9 C |180.3 W |
| 191555 |         python         | 5m42s  |   janel    | 36 | 1330MHz  | 37.3 C | 28.0 C |220.2 W |
| 191559 |         python         | 5m42s  |   janel    | 40 | 1330MHz  | 38.2 C | 27.6 C |239.5 W |
| 191563 |         python         | 5m42s  |   janel    | 44 | 1330MHz  | 38.8 C | 27.7 C |315.0 W |
| 191551 |         python         | 5m44s  |   janel    | 32 | 1330MHz  | 38.2 C | 27.9 C |235.8 W |
| 191555 |         python         | 5m44s  |   janel    | 36 | 1330MHz  | 37.3 C | 28.0 C |181.0 W |
| 191559 |         python         | 5m44s  |   janel    | 40 | 1330MHz  | 38.1 C | 27.6 C |166.5 W |
| 191563 |         python         | 5m44s  |   janel    | 44 | 1330MHz  | 38.5 C | 27.7 C |314.7 W |
| 191551 |         python         | 5m47s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.9 C |178.0 W |
| 191555 |         python         | 5m47s  |   janel    | 36 | 1330MHz  | 37.3 C | 28.0 C |251.2 W |
| 191559 |         python         | 5m47s  |   janel    | 40 | 1330MHz  | 38.2 C | 27.6 C |278.2 W |
| 191563 |         python         | 5m47s  |   janel    | 44 | 1330MHz  | 38.8 C | 27.7 C |252.5 W |
| 191551 |         python         | 5m47s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.9 C |231.4 W |
| 191555 |         python         | 5m47s  |   janel    | 36 | 1330MHz  | 37.3 C | 28.0 C |247.6 W |
| 191559 |         python         | 5m47s  |   janel    | 40 | 1330MHz  | 38.1 C | 27.6 C |224.4 W |
| 191563 |         python         | 5m48s  |   janel    | 44 | 1330MHz  | 38.8 C | 27.7 C |219.6 W |
| 191551 |         python         | 5m49s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.9 C |184.6 W |
| 191555 |         python         | 5m49s  |   janel    | 36 | 1330MHz  | 37.4 C | 28.0 C |311.0 W |
| 191559 |         python         | 5m49s  |   janel    | 40 | 1330MHz  | 38.1 C | 27.6 C |231.0 W |
| 191563 |         python         | 5m49s  |   janel    | 44 | 1330MHz  | 38.8 C | 27.7 C |201.8 W |
| 191551 |         python         | 5m51s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.9 C |173.7 W |
| 191555 |         python         | 5m51s  |   janel    | 36 | 1330MHz  | 37.3 C | 28.0 C |307.5 W |
| 191559 |         python         | 5m51s  |   janel    | 40 | 1330MHz  | 38.2 C | 27.6 C |279.4 W |
| 191563 |         python         | 5m51s  |   janel    | 44 | 1330MHz  | 38.8 C | 27.7 C |194.1 W |
| 191551 |         python         | 5m52s  |   janel    | 32 | 1330MHz  | 38.5 C | 27.9 C |197.5 W |
| 191555 |         python         | 5m52s  |   janel    | 36 | 1330MHz  | 37.3 C | 28.0 C |180.1 W |
| 191559 |         python         | 5m52s  |   janel    | 40 | 1330MHz  | 38.2 C | 27.6 C |167.0 W |
| 191563 |         python         | 5m52s  |   janel    | 44 | 1330MHz  | 38.7 C | 27.7 C |236.3 W |
| 191551 |         python         | 5m55s  |   janel    | 32 | 1330MHz  | 38.1 C | 27.9 C |171.6 W |
| 191555 |         python         | 5m54s  |   janel    | 36 | 1330MHz  | 37.3 C | 28.0 C |244.0 W |
| 191559 |         python         | 5m54s  |   janel    | 40 | 1330MHz  | 38.1 C | 27.6 C |232.3 W |
| 191563 |         python         | 5m54s  |   janel    | 44 | 1330MHz  | 38.7 C | 27.7 C |241.7 W |
| 191551 |         python         | 5m56s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.9 C |252.7 W |
| 191555 |         python         | 5m56s  |   janel    | 36 | 1330MHz  | 37.2 C | 28.0 C |288.6 W |
| 191559 |         python         | 5m56s  |   janel    | 40 | 1330MHz  | 38.2 C | 27.6 C |239.7 W |
| 191563 |         python         | 5m56s  |   janel    | 44 | 1330MHz  | 38.8 C | 27.7 C |300.9 W |
| 191551 |         python         | 5m57s  |   janel    | 32 | 1330MHz  | 38.7 C | 27.9 C |303.7 W |
| 191555 |         python         | 5m57s  |   janel    | 36 | 1330MHz  | 37.0 C | 28.0 C |247.8 W |
| 191559 |         python         | 5m57s  |   janel    | 40 | 1330MHz  | 38.2 C | 27.6 C |316.3 W |
| 191563 |         python         | 5m57s  |   janel    | 44 | 1330MHz  | 38.7 C | 27.7 C |171.9 W |
| 191551 |         python         |  6m0s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.9 C |171.0 W |
| 191555 |         python         |  6m0s  |   janel    | 36 | 1330MHz  | 37.1 C | 28.0 C |178.2 W |
| 191559 |         python         |  6m0s  |   janel    | 40 | 1330MHz  | 38.1 C | 27.6 C |168.4 W |
| 191563 |         python         | 5m59s  |   janel    | 44 | 1330MHz  | 38.5 C | 27.7 C |218.4 W |
| 191551 |         python         |  6m1s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.9 C |172.2 W |
| 191555 |         python         |  6m1s  |   janel    | 36 | 1330MHz  | 37.3 C | 28.0 C |191.5 W |
| 191559 |         python         |  6m1s  |   janel    | 40 | 1330MHz  | 38.1 C | 27.6 C |256.6 W |
| 191563 |         python         |  6m1s  |   janel    | 44 | 1330MHz  | 38.8 C | 27.7 C |228.2 W |
| 191551 |         python         |  6m2s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.9 C |271.4 W |
| 191555 |         python         |  6m2s  |   janel    | 36 | 1330MHz  | 37.3 C | 28.0 C |245.3 W |
| 191559 |         python         |  6m2s  |   janel    | 40 | 1330MHz  | 38.1 C | 27.6 C |294.2 W |
| 191563 |         python         |  6m2s  |   janel    | 44 | 1330MHz  | 38.8 C | 27.7 C |293.2 W |
| 191551 |         python         |  6m4s  |   janel    | 32 | 1330MHz  | 38.1 C | 27.9 C |231.2 W |
| 191555 |         python         |  6m4s  |   janel    | 36 | 1330MHz  | 37.1 C | 28.0 C |241.8 W |
| 191559 |         python         |  6m4s  |   janel    | 40 | 1330MHz  | 38.4 C | 27.6 C |168.4 W |
| 191563 |         python         |  6m4s  |   janel    | 44 | 1330MHz  | 38.8 C | 27.7 C |234.6 W |
| 191551 |         python         |  6m6s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.9 C |245.1 W |
| 191555 |         python         |  6m6s  |   janel    | 36 | 1330MHz  | 37.1 C | 28.0 C |257.2 W |
| 191559 |         python         |  6m6s  |   janel    | 40 | 1330MHz  | 38.2 C | 27.6 C |221.3 W |
| 191563 |         python         |  6m6s  |   janel    | 44 | 1330MHz  | 38.8 C | 27.7 C |248.6 W |
| 191551 |         python         |  6m7s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.9 C |272.0 W |
| 191555 |         python         |  6m7s  |   janel    | 36 | 1330MHz  | 37.2 C | 28.0 C |242.6 W |
| 191559 |         python         |  6m7s  |   janel    | 40 | 1330MHz  | 38.4 C | 27.6 C |248.3 W |
| 191563 |         python         |  6m7s  |   janel    | 44 | 1330MHz  | 38.8 C | 27.7 C |251.4 W |
| 191551 |         python         | 6m10s  |   janel    | 32 | 1330MHz  | 38.5 C | 27.9 C |239.2 W |
| 191555 |         python         | 6m10s  |   janel    | 36 | 1330MHz  | 37.3 C | 27.9 C |246.0 W |
| 191559 |         python         | 6m10s  |   janel    | 40 | 1330MHz  | 38.1 C | 27.6 C |203.3 W |
| 191563 |         python         |  6m9s  |   janel    | 44 | 1330MHz  | 38.8 C | 27.7 C |303.0 W |
| 191551 |         python         | 6m11s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.9 C |301.1 W |
| 191555 |         python         | 6m11s  |   janel    | 36 | 1330MHz  | 37.3 C | 27.9 C |280.5 W |
| 191559 |         python         | 6m11s  |   janel    | 40 | 1330MHz  | 38.2 C | 27.6 C |230.4 W |
| 191563 |         python         | 6m11s  |   janel    | 44 | 1330MHz  | 38.9 C | 27.7 C |291.0 W |
| 191551 |         python         | 6m12s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.9 C |235.4 W |
| 191555 |         python         | 6m12s  |   janel    | 36 | 1330MHz  | 37.3 C | 27.9 C |236.2 W |
| 191559 |         python         | 6m12s  |   janel    | 40 | 1330MHz  | 38.1 C | 27.6 C |238.2 W |
| 191563 |         python         | 6m12s  |   janel    | 44 | 1330MHz  | 38.8 C | 27.7 C |214.3 W |
| 191551 |         python         | 6m15s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.9 C |245.8 W |
| 191555 |         python         | 6m15s  |   janel    | 36 | 1330MHz  | 37.3 C | 28.0 C |258.0 W |
| 191559 |         python         | 6m15s  |   janel    | 40 | 1330MHz  | 38.1 C | 27.6 C |231.2 W |
| 191563 |         python         | 6m15s  |   janel    | 44 | 1330MHz  | 38.9 C | 27.7 C |240.4 W |
| 191551 |         python         | 6m15s  |   janel    | 32 | 1330MHz  | 38.1 C | 27.9 C |232.9 W |
| 191555 |         python         | 6m16s  |   janel    | 36 | 1330MHz  | 37.3 C | 27.9 C |310.6 W |
| 191559 |         python         | 6m16s  |   janel    | 40 | 1330MHz  | 38.4 C | 27.6 C |220.7 W |
| 191563 |         python         | 6m16s  |   janel    | 44 | 1330MHz  | 38.8 C | 27.7 C |216.4 W |
| 191551 |         python         | 6m17s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.9 C |252.4 W |
| 191555 |         python         | 6m17s  |   janel    | 36 | 1330MHz  | 37.3 C | 28.0 C |299.8 W |
| 191559 |         python         | 6m17s  |   janel    | 40 | 1330MHz  | 38.1 C | 27.6 C |282.1 W |
| 191563 |         python         | 6m17s  |   janel    | 44 | 1330MHz  | 38.8 C | 27.7 C |287.1 W |
| 191551 |         python         | 6m20s  |   janel    | 32 | 1330MHz  | 38.7 C | 27.9 C |294.3 W |
| 191555 |         python         | 6m20s  |   janel    | 36 | 1330MHz  | 37.1 C | 28.0 C |219.1 W |
| 191559 |         python         | 6m20s  |   janel    | 40 | 1330MHz  | 38.1 C | 27.6 C |252.3 W |
| 191563 |         python         | 6m20s  |   janel    | 44 | 1330MHz  | 38.8 C | 27.7 C |284.2 W |
| 191551 |         python         | 6m21s  |   janel    | 32 | 1330MHz  | 38.5 C | 27.9 C |236.1 W |
| 191555 |         python         | 6m21s  |   janel    | 36 | 1330MHz  | 37.3 C | 27.9 C |238.1 W |
| 191559 |         python         | 6m21s  |   janel    | 40 | 1330MHz  | 38.2 C | 27.6 C |244.3 W |
| 191563 |         python         | 6m21s  |   janel    | 44 | 1330MHz  | 38.9 C | 27.7 C |239.1 W |
| 191551 |         python         | 6m22s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.9 C |223.3 W |
| 191555 |         python         | 6m22s  |   janel    | 36 | 1330MHz  | 37.4 C | 27.9 C |291.3 W |
| 191559 |         python         | 6m22s  |   janel    | 40 | 1330MHz  | 38.1 C | 27.6 C |230.7 W |
| 191563 |         python         | 6m22s  |   janel    | 44 | 1330MHz  | 38.8 C | 27.7 C |231.9 W |
| 191551 |         python         | 6m24s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.9 C |227.8 W |
| 191555 |         python         | 6m24s  |   janel    | 36 | 1330MHz  | 37.3 C | 28.0 C |323.3 W |
| 191559 |         python         | 6m24s  |   janel    | 40 | 1330MHz  | 38.4 C | 27.6 C |302.9 W |
| 191563 |         python         | 6m24s  |   janel    | 44 | 1330MHz  | 38.7 C | 27.7 C |231.2 W |
| 191551 |         python         | 6m25s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.9 C |206.1 W |
| 191555 |         python         | 6m25s  |   janel    | 36 | 1330MHz  | 37.3 C | 27.9 C |235.8 W |
| 191559 |         python         | 6m25s  |   janel    | 40 | 1330MHz  | 38.2 C | 27.6 C |166.5 W |
| 191563 |         python         | 6m25s  |   janel    | 44 | 1330MHz  | 38.9 C | 27.7 C |302.0 W |
| 191551 |         python         | 6m27s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.9 C |239.7 W |
| 191555 |         python         | 6m27s  |   janel    | 36 | 1330MHz  | 37.3 C | 27.9 C |261.3 W |
| 191559 |         python         | 6m27s  |   janel    | 40 | 1330MHz  | 38.4 C | 27.6 C |298.6 W |
| 191563 |         python         | 6m27s  |   janel    | 44 | 1330MHz  | 38.9 C | 27.7 C |211.5 W |
| 191551 |         python         | 6m29s  |   janel    | 32 | 1330MHz  | 38.5 C | 27.9 C |257.8 W |
| 191555 |         python         | 6m29s  |   janel    | 36 | 1330MHz  | 37.3 C | 27.9 C |178.6 W |
| 191559 |         python         | 6m29s  |   janel    | 40 | 1330MHz  | 38.2 C | 27.6 C |223.6 W |
| 191563 |         python         | 6m29s  |   janel    | 44 | 1330MHz  | 38.8 C | 27.7 C |221.1 W |
| 191551 |         python         | 6m30s  |   janel    | 32 | 1330MHz  | 38.2 C | 27.9 C |266.5 W |
| 191555 |         python         | 6m30s  |   janel    | 36 | 1330MHz  | 37.0 C | 27.9 C |244.7 W |
| 191559 |         python         | 6m30s  |   janel    | 40 | 1330MHz  | 38.4 C | 27.6 C |169.5 W |
| 191563 |         python         | 6m31s  |   janel    | 44 | 1330MHz  | 38.8 C | 27.7 C |171.0 W |
| 191551 |         python         | 6m32s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.9 C |257.9 W |
| 191555 |         python         | 6m32s  |   janel    | 36 | 1330MHz  | 37.3 C | 27.9 C |215.0 W |
| 191559 |         python         | 6m32s  |   janel    | 40 | 1330MHz  | 38.4 C | 27.6 C |248.5 W |
| 191563 |         python         | 6m32s  |   janel    | 44 | 1330MHz  | 39.1 C | 27.7 C |297.9 W |
| 191551 |         python         | 6m34s  |   janel    | 32 | 1330MHz  | 38.5 C | 27.9 C |251.4 W |
| 191555 |         python         | 6m34s  |   janel    | 36 | 1330MHz  | 37.3 C | 27.9 C |254.4 W |
| 191559 |         python         | 6m34s  |   janel    | 40 | 1330MHz  | 38.2 C | 27.6 C |232.5 W |
| 191563 |         python         | 6m34s  |   janel    | 44 | 1330MHz  | 38.8 C | 27.7 C |236.2 W |
| 191551 |         python         | 6m35s  |   janel    | 32 | 1330MHz  | 38.5 C | 27.9 C |296.2 W |
| 191555 |         python         | 6m35s  |   janel    | 36 | 1330MHz  | 37.3 C | 27.9 C |286.6 W |
| 191559 |         python         | 6m35s  |   janel    | 40 | 1330MHz  | 38.4 C | 27.6 C |244.2 W |
| 191563 |         python         | 6m36s  |   janel    | 44 | 1330MHz  | 38.9 C | 27.7 C |239.9 W |
| 191551 |         python         | 6m37s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.9 C |234.8 W |
| 191555 |         python         | 6m37s  |   janel    | 36 | 1330MHz  | 37.1 C | 27.9 C |310.6 W |
| 191559 |         python         | 6m37s  |   janel    | 40 | 1330MHz  | 38.4 C | 27.6 C |255.1 W |
| 191563 |         python         | 6m37s  |   janel    | 44 | 1330MHz  | 38.8 C | 27.7 C |302.1 W |
| 191551 |         python         | 6m39s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.9 C |259.9 W |
| 191555 |         python         | 6m39s  |   janel    | 36 | 1330MHz  | 37.1 C | 27.9 C |237.6 W |
| 191559 |         python         | 6m39s  |   janel    | 40 | 1330MHz  | 38.4 C | 27.6 C |235.6 W |
| 191563 |         python         | 6m39s  |   janel    | 44 | 1330MHz  | 38.8 C | 27.7 C |242.6 W |
| 191551 |         python         | 6m40s  |   janel    | 32 | 1330MHz  | 38.5 C | 27.9 C |273.9 W |
| 191555 |         python         | 6m40s  |   janel    | 36 | 1330MHz  | 37.3 C | 27.9 C |311.4 W |
| 191559 |         python         | 6m41s  |   janel    | 40 | 1330MHz  | 38.2 C | 27.6 C |231.8 W |
| 191563 |         python         | 6m41s  |   janel    | 44 | 1330MHz  | 38.9 C | 27.7 C |232.7 W |
| 191551 |         python         | 6m42s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.9 C |238.9 W |
| 191555 |         python         | 6m42s  |   janel    | 36 | 1330MHz  | 37.3 C | 27.9 C |246.1 W |
| 191559 |         python         | 6m42s  |   janel    | 40 | 1330MHz  | 38.2 C | 27.6 C |253.9 W |
| 191563 |         python         | 6m42s  |   janel    | 44 | 1330MHz  | 38.8 C | 27.7 C |286.7 W |
| 191551 |         python         | 6m44s  |   janel    | 32 | 1330MHz  | 38.2 C | 27.9 C |275.1 W |
| 191555 |         python         | 6m44s  |   janel    | 36 | 1330MHz  | 37.0 C | 27.9 C |179.1 W |
| 191559 |         python         | 6m44s  |   janel    | 40 | 1330MHz  | 38.2 C | 27.6 C |167.3 W |
