|A|B|C|D|E|F|G|H|I|
| 145975 |         python         | 3m40s  |   janel    | 8  | 1330MHz  | 36.0 C | 27.6 C |222.3 W |
| 145982 |         python         | 3m40s  |   janel    | 12 | 1330MHz  | 37.0 C | 27.4 C |295.0 W |
| 145965 |         python         | 3m40s  |   janel    | 0  | 1330MHz  | 37.6 C | 27.9 C |270.7 W |
| 145971 |         python         | 3m40s  |   janel    | 4  | 1330MHz  | 38.7 C | 27.3 C |166.1 W |
| 145975 |         python         | 3m41s  |   janel    | 8  | 1330MHz  | 36.1 C | 27.6 C |246.5 W |
| 145982 |         python         | 3m41s  |   janel    | 12 | 1330MHz  | 36.6 C | 27.4 C |191.6 W |
| 145965 |         python         | 3m42s  |   janel    | 0  | 1330MHz  | 37.7 C | 27.9 C |216.2 W |
| 145971 |         python         | 3m42s  |   janel    | 4  | 1330MHz  | 38.7 C | 27.3 C |231.9 W |
| 145975 |         python         | 3m42s  |   janel    | 8  | 1330MHz  | 36.2 C | 27.6 C |290.3 W |
| 145982 |         python         | 3m42s  |   janel    | 12 | 1330MHz  | 36.8 C | 27.4 C |249.4 W |
| 145965 |         python         | 3m45s  |   janel    | 0  | 1330MHz  | 37.7 C | 27.9 C |284.3 W |
| 145971 |         python         | 3m45s  |   janel    | 4  | 1330MHz  | 38.5 C | 27.3 C |168.0 W |
| 145975 |         python         | 3m45s  |   janel    | 8  | 1330MHz  | 35.9 C | 27.6 C |219.2 W |
| 145982 |         python         | 3m45s  |   janel    | 12 | 1330MHz  | 36.8 C | 27.4 C |234.6 W |
| 145965 |         python         | 3m45s  |   janel    | 0  | 1330MHz  | 37.7 C | 28.0 C |235.4 W |
| 145971 |         python         | 3m45s  |   janel    | 4  | 1330MHz  | 38.5 C | 27.3 C |241.9 W |
| 145975 |         python         | 3m45s  |   janel    | 8  | 1330MHz  | 36.1 C | 27.6 C |235.7 W |
| 145982 |         python         | 3m45s  |   janel    | 12 | 1330MHz  | 36.8 C | 27.4 C |292.2 W |
| 145965 |         python         | 3m47s  |   janel    | 0  | 1330MHz  | 37.8 C | 28.0 C |166.8 W |
| 145971 |         python         | 3m47s  |   janel    | 4  | 1330MHz  | 38.7 C | 27.3 C |283.8 W |
| 145975 |         python         | 3m47s  |   janel    | 8  | 1330MHz  | 36.0 C | 27.7 C |303.5 W |
| 145982 |         python         | 3m47s  |   janel    | 12 | 1330MHz  | 36.9 C | 27.4 C |269.6 W |
| 145965 |         python         | 3m50s  |   janel    | 0  | 1330MHz  | 37.8 C | 28.0 C |165.6 W |
| 145971 |         python         | 3m50s  |   janel    | 4  | 1330MHz  | 38.5 C | 27.3 C |223.8 W |
| 145975 |         python         | 3m50s  |   janel    | 8  | 1330MHz  | 35.9 C | 27.7 C |275.9 W |
| 145982 |         python         | 3m50s  |   janel    | 12 | 1330MHz  | 37.0 C | 27.4 C |230.2 W |
| 145965 |         python         | 3m52s  |   janel    | 0  | 1330MHz  | 38.0 C | 28.0 C |236.4 W |
| 145971 |         python         | 3m52s  |   janel    | 4  | 1330MHz  | 38.5 C | 27.3 C |226.9 W |
| 145975 |         python         | 3m52s  |   janel    | 8  | 1330MHz  | 36.0 C | 27.7 C |172.4 W |
| 145982 |         python         | 3m52s  |   janel    | 12 | 1330MHz  | 36.9 C | 27.4 C |251.7 W |
| 145965 |         python         | 3m52s  |   janel    | 0  | 1330MHz  | 38.0 C | 28.0 C |238.3 W |
| 145971 |         python         | 3m52s  |   janel    | 4  | 1330MHz  | 38.7 C | 27.3 C |181.0 W |
| 145975 |         python         | 3m52s  |   janel    | 8  | 1330MHz  | 36.2 C | 27.7 C |172.4 W |
| 145982 |         python         | 3m52s  |   janel    | 12 | 1330MHz  | 37.0 C | 27.4 C |282.0 W |
| 145965 |         python         | 3m55s  |   janel    | 0  | 1330MHz  | 37.8 C | 28.0 C |232.6 W |
| 145971 |         python         | 3m55s  |   janel    | 4  | 1330MHz  | 38.8 C | 27.3 C |249.1 W |
| 145975 |         python         | 3m55s  |   janel    | 8  | 1330MHz  | 36.0 C | 27.7 C |300.3 W |
| 145982 |         python         | 3m55s  |   janel    | 12 | 1330MHz  | 37.0 C | 27.4 C |303.3 W |
| 145965 |         python         | 3m57s  |   janel    | 0  | 1330MHz  | 37.7 C | 28.0 C |214.1 W |
| 145971 |         python         | 3m57s  |   janel    | 4  | 1330MHz  | 38.7 C | 27.3 C |273.1 W |
| 145975 |         python         | 3m57s  |   janel    | 8  | 1330MHz  | 35.9 C | 27.7 C |234.9 W |
| 145982 |         python         | 3m57s  |   janel    | 12 | 1330MHz  | 36.9 C | 27.4 C |259.7 W |
| 145965 |         python         | 3m57s  |   janel    | 0  | 1330MHz  | 38.0 C | 28.1 C |230.2 W |
| 145971 |         python         | 3m57s  |   janel    | 4  | 1330MHz  | 38.7 C | 27.3 C |209.7 W |
| 145975 |         python         | 3m57s  |   janel    | 8  | 1330MHz  | 35.9 C | 27.7 C |172.0 W |
| 145982 |         python         | 3m57s  |   janel    | 12 | 1330MHz  | 36.9 C | 27.4 C |210.7 W |
| 145965 |         python         |  4m0s  |   janel    | 0  | 1330MHz  | 37.8 C | 28.0 C |251.8 W |
| 145971 |         python         |  4m0s  |   janel    | 4  | 1330MHz  | 38.5 C | 27.4 C |204.9 W |
| 145975 |         python         |  4m0s  |   janel    | 8  | 1330MHz  | 36.2 C | 27.7 C |231.2 W |
| 145982 |         python         |  4m0s  |   janel    | 12 | 1330MHz  | 37.0 C | 27.4 C |180.6 W |
| 145965 |         python         |  4m2s  |   janel    | 0  | 1330MHz  | 37.8 C | 28.1 C |178.1 W |
| 145971 |         python         |  4m2s  |   janel    | 4  | 1330MHz  | 38.8 C | 27.3 C |190.1 W |
| 145975 |         python         |  4m2s  |   janel    | 8  | 1330MHz  | 36.1 C | 27.7 C |251.7 W |
| 145982 |         python         |  4m2s  |   janel    | 12 | 1330MHz  | 36.9 C | 27.4 C |178.9 W |
| 145965 |         python         |  4m2s  |   janel    | 0  | 1330MHz  | 38.0 C | 28.1 C |182.9 W |
| 145971 |         python         |  4m2s  |   janel    | 4  | 1330MHz  | 38.7 C | 27.4 C |225.7 W |
| 145975 |         python         |  4m2s  |   janel    | 8  | 1330MHz  | 35.9 C | 27.7 C |240.8 W |
| 145982 |         python         |  4m2s  |   janel    | 12 | 1330MHz  | 36.9 C | 27.5 C |171.8 W |
| 145965 |         python         |  4m5s  |   janel    | 0  | 1330MHz  | 37.8 C | 28.1 C |233.0 W |
| 145971 |         python         |  4m5s  |   janel    | 4  | 1330MHz  | 38.8 C | 27.4 C |276.3 W |
| 145975 |         python         |  4m5s  |   janel    | 8  | 1330MHz  | 36.0 C | 27.7 C |300.8 W |
| 145982 |         python         |  4m5s  |   janel    | 12 | 1330MHz  | 37.0 C | 27.5 C |245.9 W |
| 145965 |         python         |  4m7s  |   janel    | 0  | 1330MHz  | 38.0 C | 28.1 C |298.8 W |
| 145971 |         python         |  4m7s  |   janel    | 4  | 1330MHz  | 38.7 C | 27.4 C |213.5 W |
| 145975 |         python         |  4m7s  |   janel    | 8  | 1330MHz  | 36.1 C | 27.7 C |234.3 W |
| 145982 |         python         |  4m7s  |   janel    | 12 | 1330MHz  | 36.9 C | 27.5 C |239.9 W |
| 145965 |         python         |  4m7s  |   janel    | 0  | 1330MHz  | 37.7 C | 28.1 C |172.1 W |
| 145971 |         python         |  4m7s  |   janel    | 4  | 1330MHz  | 38.7 C | 27.4 C |297.5 W |
| 145975 |         python         |  4m7s  |   janel    | 8  | 1330MHz  | 36.0 C | 27.7 C |241.0 W |
| 145982 |         python         |  4m7s  |   janel    | 12 | 1330MHz  | 36.9 C | 27.5 C |172.2 W |
| 145965 |         python         | 4m10s  |   janel    | 0  | 1330MHz  | 37.8 C | 28.1 C |284.8 W |
| 145971 |         python         |  4m9s  |   janel    | 4  | 1330MHz  | 38.8 C | 27.4 C |291.5 W |
| 145975 |         python         |  4m9s  |   janel    | 8  | 1330MHz  | 36.1 C | 27.7 C |235.2 W |
| 145982 |         python         |  4m9s  |   janel    | 12 | 1330MHz  | 36.9 C | 27.5 C |251.8 W |
| 145965 |         python         | 4m12s  |   janel    | 0  | 1330MHz  | 37.8 C | 28.1 C |299.0 W |
| 145971 |         python         | 4m12s  |   janel    | 4  | 1330MHz  | 38.8 C | 27.4 C |282.8 W |
| 145975 |         python         | 4m12s  |   janel    | 8  | 1330MHz  | 36.2 C | 27.7 C |289.1 W |
| 145982 |         python         | 4m12s  |   janel    | 12 | 1330MHz  | 37.2 C | 27.5 C |228.2 W |
| 145965 |         python         | 4m12s  |   janel    | 0  | 1330MHz  | 37.8 C | 28.1 C |286.0 W |
| 145971 |         python         | 4m12s  |   janel    | 4  | 1330MHz  | 38.8 C | 27.4 C |185.4 W |
| 145975 |         python         | 4m13s  |   janel    | 8  | 1330MHz  | 36.0 C | 27.7 C |193.9 W |
| 145982 |         python         | 4m13s  |   janel    | 12 | 1330MHz  | 37.0 C | 27.5 C |291.5 W |
| 145965 |         python         | 4m14s  |   janel    | 0  | 1330MHz  | 37.7 C | 28.1 C |206.5 W |
| 145971 |         python         | 4m14s  |   janel    | 4  | 1330MHz  | 38.9 C | 27.4 C |248.7 W |
| 145975 |         python         | 4m14s  |   janel    | 8  | 1330MHz  | 36.1 C | 27.7 C |234.6 W |
| 145982 |         python         | 4m14s  |   janel    | 12 | 1330MHz  | 36.9 C | 27.5 C |229.3 W |
| 145965 |         python         | 4m17s  |   janel    | 0  | 1330MHz  | 37.8 C | 28.1 C |222.9 W |
| 145971 |         python         | 4m17s  |   janel    | 4  | 1330MHz  | 38.8 C | 27.4 C |250.7 W |
| 145975 |         python         | 4m17s  |   janel    | 8  | 1330MHz  | 35.9 C | 27.7 C |248.9 W |
| 145982 |         python         | 4m17s  |   janel    | 12 | 1330MHz  | 37.2 C | 27.5 C |296.7 W |
| 145965 |         python         | 4m17s  |   janel    | 0  | 1330MHz  | 37.8 C | 28.1 C |294.5 W |
| 145971 |         python         | 4m17s  |   janel    | 4  | 1330MHz  | 38.7 C | 27.4 C |278.1 W |
| 145975 |         python         | 4m17s  |   janel    | 8  | 1330MHz  | 36.1 C | 27.7 C |311.8 W |
| 145982 |         python         | 4m17s  |   janel    | 12 | 1330MHz  | 37.0 C | 27.5 C |171.8 W |
| 145965 |         python         | 4m20s  |   janel    | 0  | 1330MHz  | 37.7 C | 28.1 C |171.6 W |
| 145971 |         python         | 4m20s  |   janel    | 4  | 1330MHz  | 38.5 C | 27.4 C |229.7 W |
| 145975 |         python         | 4m20s  |   janel    | 8  | 1330MHz  | 35.9 C | 27.7 C |173.1 W |
| 145982 |         python         | 4m19s  |   janel    | 12 | 1330MHz  | 36.9 C | 27.5 C |302.6 W |
| 145965 |         python         | 4m22s  |   janel    | 0  | 1330MHz  | 37.8 C | 28.1 C |234.0 W |
| 145971 |         python         | 4m22s  |   janel    | 4  | 1330MHz  | 38.8 C | 27.4 C |283.1 W |
| 145975 |         python         | 4m22s  |   janel    | 8  | 1330MHz  | 35.9 C | 27.7 C |221.8 W |
| 145982 |         python         | 4m22s  |   janel    | 12 | 1330MHz  | 36.9 C | 27.5 C |183.8 W |
| 145965 |         python         | 4m22s  |   janel    | 0  | 1330MHz  | 37.8 C | 28.2 C |190.9 W |
| 145971 |         python         | 4m22s  |   janel    | 4  | 1330MHz  | 38.7 C | 27.4 C |281.3 W |
| 145975 |         python         | 4m22s  |   janel    | 8  | 1330MHz  | 36.1 C | 27.7 C |321.5 W |
| 145982 |         python         | 4m22s  |   janel    | 12 | 1330MHz  | 37.0 C | 27.5 C |288.3 W |
| 145965 |         python         | 4m25s  |   janel    | 0  | 1330MHz  | 37.7 C | 28.2 C |166.2 W |
| 145971 |         python         | 4m25s  |   janel    | 4  | 1330MHz  | 38.8 C | 27.4 C |168.8 W |
| 145975 |         python         | 4m25s  |   janel    | 8  | 1330MHz  | 36.0 C | 27.7 C |177.9 W |
| 145982 |         python         | 4m25s  |   janel    | 12 | 1330MHz  | 36.9 C | 27.5 C |229.6 W |
| 145965 |         python         | 4m25s  |   janel    | 0  | 1330MHz  | 37.6 C | 28.2 C |167.1 W |
| 145971 |         python         | 4m25s  |   janel    | 4  | 1330MHz  | 38.9 C | 27.4 C |236.5 W |
| 145975 |         python         | 4m26s  |   janel    | 8  | 1330MHz  | 36.0 C | 27.7 C |234.6 W |
| 145982 |         python         | 4m26s  |   janel    | 12 | 1330MHz  | 36.9 C | 27.5 C |171.4 W |
| 145965 |         python         | 4m27s  |   janel    | 0  | 1330MHz  | 37.6 C | 28.2 C |227.6 W |
| 145971 |         python         | 4m27s  |   janel    | 4  | 1330MHz  | 38.7 C | 27.4 C |282.3 W |
| 145975 |         python         | 4m27s  |   janel    | 8  | 1330MHz  | 36.0 C | 27.7 C |298.5 W |
| 145982 |         python         | 4m27s  |   janel    | 12 | 1330MHz  | 37.0 C | 27.5 C |234.6 W |
| 145965 |         python         | 4m30s  |   janel    | 0  | 1330MHz  | 37.7 C | 28.2 C |209.5 W |
| 145971 |         python         | 4m30s  |   janel    | 4  | 1330MHz  | 38.8 C | 27.4 C |232.3 W |
| 145975 |         python         | 4m30s  |   janel    | 8  | 1330MHz  | 35.9 C | 27.7 C |191.2 W |
| 145982 |         python         | 4m30s  |   janel    | 12 | 1330MHz  | 37.3 C | 27.5 C |234.2 W |
| 145965 |         python         | 4m30s  |   janel    | 0  | 1330MHz  | 37.8 C | 28.2 C |276.0 W |
| 145971 |         python         | 4m30s  |   janel    | 4  | 1330MHz  | 38.8 C | 27.4 C |165.4 W |
| 145975 |         python         | 4m30s  |   janel    | 8  | 1330MHz  | 36.0 C | 27.7 C |237.6 W |
| 145982 |         python         | 4m30s  |   janel    | 12 | 1330MHz  | 37.2 C | 27.5 C |244.3 W |
| 145965 |         python         | 4m33s  |   janel    | 0  | 1330MHz  | 37.6 C | 28.2 C |219.0 W |
| 145971 |         python         | 4m32s  |   janel    | 4  | 1330MHz  | 38.9 C | 27.4 C |165.7 W |
| 145975 |         python         | 4m32s  |   janel    | 8  | 1330MHz  | 36.1 C | 27.7 C |171.8 W |
| 145982 |         python         | 4m32s  |   janel    | 12 | 1330MHz  | 37.2 C | 27.5 C |292.0 W |
| 145965 |         python         | 4m35s  |   janel    | 0  | 1330MHz  | 37.7 C | 28.2 C |164.6 W |
| 145971 |         python         | 4m35s  |   janel    | 4  | 1330MHz  | 38.8 C | 27.4 C |288.5 W |
| 145975 |         python         | 4m35s  |   janel    | 8  | 1330MHz  | 36.0 C | 27.7 C |302.9 W |
| 145982 |         python         | 4m35s  |   janel    | 12 | 1330MHz  | 37.0 C | 27.5 C |238.2 W |
| 145965 |         python         | 4m35s  |   janel    | 0  | 1330MHz  | 37.7 C | 28.2 C |225.5 W |
| 145971 |         python         | 4m35s  |   janel    | 4  | 1330MHz  | 38.9 C | 27.4 C |294.2 W |
| 145975 |         python         | 4m35s  |   janel    | 8  | 1330MHz  | 35.9 C | 27.7 C |173.8 W |
| 145982 |         python         | 4m35s  |   janel    | 12 | 1330MHz  | 37.0 C | 27.5 C |231.6 W |
| 145965 |         python         | 4m38s  |   janel    | 0  | 1330MHz  | 37.4 C | 28.2 C |311.1 W |
| 145971 |         python         | 4m38s  |   janel    | 4  | 1330MHz  | 38.7 C | 27.4 C |239.3 W |
| 145975 |         python         | 4m38s  |   janel    | 8  | 1330MHz  | 36.0 C | 27.7 C |284.2 W |
| 145982 |         python         | 4m38s  |   janel    | 12 | 1330MHz  | 37.2 C | 27.5 C |172.4 W |
| 145965 |         python         | 4m39s  |   janel    | 0  | 1330MHz  | 37.7 C | 28.2 C |246.6 W |
| 145971 |         python         | 4m39s  |   janel    | 4  | 1330MHz  | 38.9 C | 27.4 C |289.2 W |
| 145975 |         python         | 4m39s  |   janel    | 8  | 1330MHz  | 36.0 C | 27.7 C |175.2 W |
| 145982 |         python         | 4m39s  |   janel    | 12 | 1330MHz  | 37.2 C | 27.5 C |185.6 W |
| 145965 |         python         | 4m40s  |   janel    | 0  | 1330MHz  | 37.8 C | 28.2 C |172.4 W |
| 145971 |         python         | 4m40s  |   janel    | 4  | 1330MHz  | 38.8 C | 27.4 C |226.2 W |
| 145975 |         python         | 4m40s  |   janel    | 8  | 1330MHz  | 36.0 C | 27.7 C |326.5 W |
| 145982 |         python         | 4m40s  |   janel    | 12 | 1330MHz  | 37.0 C | 27.5 C |246.7 W |
| 145965 |         python         | 4m43s  |   janel    | 0  | 1330MHz  | 37.6 C | 28.2 C |282.7 W |
| 145971 |         python         | 4m43s  |   janel    | 4  | 1330MHz  | 38.9 C | 27.4 C |284.4 W |
| 145975 |         python         | 4m43s  |   janel    | 8  | 1330MHz  | 36.1 C | 27.7 C |291.0 W |
| 145982 |         python         | 4m43s  |   janel    | 12 | 1330MHz  | 37.2 C | 27.5 C |305.8 W |
| 145965 |         python         | 4m43s  |   janel    | 0  | 1330MHz  | 37.7 C | 28.2 C |166.2 W |
| 145971 |         python         | 4m43s  |   janel    | 4  | 1330MHz  | 38.9 C | 27.4 C |243.6 W |
| 145975 |         python         | 4m43s  |   janel    | 8  | 1330MHz  | 36.0 C | 27.7 C |248.7 W |
| 145982 |         python         | 4m44s  |   janel    | 12 | 1330MHz  | 37.2 C | 27.5 C |180.0 W |
| 145965 |         python         | 4m45s  |   janel    | 0  | 1330MHz  | 37.8 C | 28.2 C |212.5 W |
| 145971 |         python         | 4m45s  |   janel    | 4  | 1330MHz  | 39.1 C | 27.5 C |276.4 W |
| 145975 |         python         | 4m45s  |   janel    | 8  | 1330MHz  | 36.1 C | 27.7 C |309.3 W |
| 145982 |         python         | 4m45s  |   janel    | 12 | 1330MHz  | 37.0 C | 27.5 C |312.6 W |
| 145965 |         python         | 4m48s  |   janel    | 0  | 1330MHz  | 38.0 C | 28.2 C |167.0 W |
| 145971 |         python         | 4m48s  |   janel    | 4  | 1330MHz  | 38.8 C | 27.5 C |294.4 W |
| 145975 |         python         | 4m48s  |   janel    | 8  | 1330MHz  | 36.0 C | 27.7 C |173.0 W |
| 145982 |         python         | 4m48s  |   janel    | 12 | 1330MHz  | 37.0 C | 27.6 C |230.6 W |
| 145965 |         python         | 4m48s  |   janel    | 0  | 1330MHz  | 37.7 C | 28.2 C |222.3 W |
| 145971 |         python         | 4m48s  |   janel    | 4  | 1330MHz  | 39.1 C | 27.5 C |238.9 W |
| 145975 |         python         | 4m48s  |   janel    | 8  | 1330MHz  | 36.2 C | 27.7 C |222.1 W |
| 145982 |         python         | 4m48s  |   janel    | 12 | 1330MHz  | 37.2 C | 27.6 C |330.8 W |
| 145965 |         python         | 4m51s  |   janel    | 0  | 1330MHz  | 37.7 C | 28.2 C |165.7 W |
| 145971 |         python         | 4m51s  |   janel    | 4  | 1330MHz  | 38.9 C | 27.5 C |168.9 W |
| 145975 |         python         | 4m51s  |   janel    | 8  | 1330MHz  | 36.0 C | 27.7 C |253.1 W |
| 145982 |         python         | 4m51s  |   janel    | 12 | 1330MHz  | 37.3 C | 27.6 C |251.3 W |
| 145965 |         python         | 4m52s  |   janel    | 0  | 1330MHz  | 37.7 C | 28.2 C |284.9 W |
| 145971 |         python         | 4m52s  |   janel    | 4  | 1330MHz  | 38.9 C | 27.5 C |179.4 W |
| 145975 |         python         | 4m52s  |   janel    | 8  | 1330MHz  | 36.2 C | 27.7 C |248.4 W |
| 145982 |         python         | 4m52s  |   janel    | 12 | 1330MHz  | 37.2 C | 27.6 C |172.2 W |
| 145965 |         python         | 4m53s  |   janel    | 0  | 1330MHz  | 37.7 C | 28.2 C |191.0 W |
| 145971 |         python         | 4m53s  |   janel    | 4  | 1330MHz  | 38.9 C | 27.5 C |165.7 W |
| 145975 |         python         | 4m53s  |   janel    | 8  | 1330MHz  | 36.2 C | 27.7 C |236.9 W |
| 145982 |         python         | 4m53s  |   janel    | 12 | 1330MHz  | 37.0 C | 27.5 C |236.0 W |
| 145965 |         python         | 4m56s  |   janel    | 0  | 1330MHz  | 37.7 C | 28.2 C |229.1 W |
| 145971 |         python         | 4m56s  |   janel    | 4  | 1330MHz  | 39.2 C | 27.5 C |174.1 W |
| 145975 |         python         | 4m56s  |   janel    | 8  | 1330MHz  | 36.1 C | 27.7 C |242.0 W |
| 145982 |         python         | 4m56s  |   janel    | 12 | 1330MHz  | 37.3 C | 27.6 C |288.3 W |
| 145965 |         python         | 4m57s  |   janel    | 0  | 1330MHz  | 37.7 C | 28.2 C |211.3 W |
| 145971 |         python         | 4m57s  |   janel    | 4  | 1330MHz  | 38.8 C | 27.5 C |245.7 W |
| 145975 |         python         | 4m57s  |   janel    | 8  | 1330MHz  | 36.2 C | 27.7 C |245.7 W |
| 145982 |         python         | 4m57s  |   janel    | 12 | 1330MHz  | 37.2 C | 27.6 C |231.5 W |
| 145965 |         python         | 4m58s  |   janel    | 0  | 1330MHz  | 37.7 C | 28.3 C |204.8 W |
| 145971 |         python         | 4m58s  |   janel    | 4  | 1330MHz  | 38.9 C | 27.5 C |164.3 W |
| 145975 |         python         | 4m58s  |   janel    | 8  | 1330MHz  | 35.9 C | 27.7 C |172.2 W |
| 145982 |         python         | 4m58s  |   janel    | 12 | 1330MHz  | 37.3 C | 27.5 C |213.1 W |
| 145965 |         python         |  5m1s  |   janel    | 0  | 1330MHz  | 37.7 C | 28.3 C |231.8 W |
| 145971 |         python         |  5m0s  |   janel    | 4  | 1330MHz  | 39.1 C | 27.5 C |218.4 W |
| 145975 |         python         |  5m0s  |   janel    | 8  | 1330MHz  | 36.2 C | 27.7 C |175.8 W |
| 145982 |         python         |  5m0s  |   janel    | 12 | 1330MHz  | 37.3 C | 27.5 C |249.3 W |
| 145965 |         python         |  5m3s  |   janel    | 0  | 1330MHz  | 37.6 C | 28.3 C |234.5 W |
| 145971 |         python         |  5m3s  |   janel    | 4  | 1330MHz  | 39.1 C | 27.5 C |225.4 W |
| 145975 |         python         |  5m3s  |   janel    | 8  | 1330MHz  | 36.2 C | 27.7 C |229.0 W |
| 145982 |         python         |  5m3s  |   janel    | 12 | 1330MHz  | 37.3 C | 27.6 C |289.8 W |
| 145965 |         python         |  5m3s  |   janel    | 0  | 1330MHz  | 37.6 C | 28.2 C |203.0 W |
| 145971 |         python         |  5m3s  |   janel    | 4  | 1330MHz  | 38.9 C | 27.5 C |220.0 W |
| 145975 |         python         |  5m3s  |   janel    | 8  | 1330MHz  | 36.2 C | 27.7 C |247.5 W |
| 145982 |         python         |  5m4s  |   janel    | 12 | 1330MHz  | 37.3 C | 27.6 C |192.4 W |
| 145965 |         python         |  5m5s  |   janel    | 0  | 1330MHz  | 37.7 C | 28.3 C |218.7 W |
| 145971 |         python         |  5m5s  |   janel    | 4  | 1330MHz  | 38.9 C | 27.5 C |220.4 W |
| 145975 |         python         |  5m5s  |   janel    | 8  | 1330MHz  | 36.0 C | 27.7 C |172.6 W |
| 145982 |         python         |  5m5s  |   janel    | 12 | 1330MHz  | 37.2 C | 27.6 C |234.3 W |
| 145965 |         python         |  5m8s  |   janel    | 0  | 1330MHz  | 37.6 C | 28.3 C |183.6 W |
| 145971 |         python         |  5m8s  |   janel    | 4  | 1330MHz  | 39.1 C | 27.5 C |251.3 W |
| 145975 |         python         |  5m8s  |   janel    | 8  | 1330MHz  | 36.0 C | 27.7 C |242.6 W |
| 145982 |         python         |  5m8s  |   janel    | 12 | 1330MHz  | 37.3 C | 27.6 C |296.0 W |
| 145965 |         python         |  5m9s  |   janel    | 0  | 1330MHz  | 37.6 C | 28.3 C |251.5 W |
| 145971 |         python         |  5m9s  |   janel    | 4  | 1330MHz  | 38.9 C | 27.5 C |210.9 W |
| 145975 |         python         |  5m9s  |   janel    | 8  | 1330MHz  | 36.2 C | 27.7 C |187.1 W |
| 145982 |         python         |  5m9s  |   janel    | 12 | 1330MHz  | 37.2 C | 27.6 C |302.7 W |
| 145965 |         python         | 5m10s  |   janel    | 0  | 1330MHz  | 37.8 C | 28.3 C |235.0 W |
| 145971 |         python         | 5m10s  |   janel    | 4  | 1330MHz  | 39.1 C | 27.5 C |230.4 W |
| 145975 |         python         | 5m10s  |   janel    | 8  | 1330MHz  | 36.1 C | 27.7 C |236.7 W |
| 145982 |         python         | 5m10s  |   janel    | 12 | 1330MHz  | 37.2 C | 27.6 C |225.5 W |
| 145965 |         python         | 5m13s  |   janel    | 0  | 1330MHz  | 37.7 C | 28.3 C |219.4 W |
| 145971 |         python         | 5m13s  |   janel    | 4  | 1330MHz  | 38.9 C | 27.5 C |221.3 W |
| 145975 |         python         | 5m13s  |   janel    | 8  | 1330MHz  | 36.2 C | 27.7 C |249.5 W |
| 145982 |         python         | 5m13s  |   janel    | 12 | 1330MHz  | 37.3 C | 27.6 C |303.6 W |
| 145965 |         python         | 5m13s  |   janel    | 0  | 1330MHz  | 37.8 C | 28.3 C |299.2 W |
| 145971 |         python         | 5m13s  |   janel    | 4  | 1330MHz  | 39.1 C | 27.5 C |271.2 W |
| 145975 |         python         | 5m13s  |   janel    | 8  | 1330MHz  | 36.2 C | 27.7 C |245.4 W |
| 145982 |         python         | 5m13s  |   janel    | 12 | 1330MHz  | 37.3 C | 27.6 C |192.7 W |
| 145965 |         python         | 5m16s  |   janel    | 0  | 1330MHz  | 37.8 C | 28.3 C |223.6 W |
| 145971 |         python         | 5m16s  |   janel    | 4  | 1330MHz  | 38.9 C | 27.5 C |169.2 W |
| 145975 |         python         | 5m16s  |   janel    | 8  | 1330MHz  | 36.2 C | 27.7 C |173.2 W |
| 145982 |         python         | 5m16s  |   janel    | 12 | 1330MHz  | 37.2 C | 27.6 C |254.8 W |
| 145965 |         python         | 5m17s  |   janel    | 0  | 1330MHz  | 38.0 C | 28.3 C |282.2 W |
| 145971 |         python         | 5m17s  |   janel    | 4  | 1330MHz  | 39.1 C | 27.5 C |165.3 W |
| 145975 |         python         | 5m17s  |   janel    | 8  | 1330MHz  | 36.0 C | 27.7 C |172.6 W |
| 145982 |         python         | 5m17s  |   janel    | 12 | 1330MHz  | 37.2 C | 27.6 C |289.8 W |
| 145965 |         python         | 5m18s  |   janel    | 0  | 1330MHz  | 37.7 C | 28.3 C |239.3 W |
| 145971 |         python         | 5m18s  |   janel    | 4  | 1330MHz  | 38.9 C | 27.5 C |279.3 W |
| 145975 |         python         | 5m18s  |   janel    | 8  | 1330MHz  | 36.2 C | 27.7 C |311.2 W |
| 145982 |         python         | 5m18s  |   janel    | 12 | 1330MHz  | 37.3 C | 27.6 C |200.4 W |
| 145965 |         python         | 5m21s  |   janel    | 0  | 1330MHz  | 37.7 C | 28.3 C |225.1 W |
| 145971 |         python         | 5m21s  |   janel    | 4  | 1330MHz  | 38.8 C | 27.5 C |299.1 W |
| 145975 |         python         | 5m21s  |   janel    | 8  | 1330MHz  | 36.2 C | 27.7 C |300.0 W |
| 145982 |         python         | 5m21s  |   janel    | 12 | 1330MHz  | 37.2 C | 27.6 C |173.5 W |
| 145965 |         python         | 5m23s  |   janel    | 0  | 1330MHz  | 37.8 C | 28.3 C |296.4 W |
| 145971 |         python         | 5m23s  |   janel    | 4  | 1330MHz  | 39.1 C | 27.5 C |222.7 W |
| 145975 |         python         | 5m23s  |   janel    | 8  | 1330MHz  | 35.9 C | 27.7 C |173.7 W |
| 145982 |         python         | 5m23s  |   janel    | 12 | 1330MHz  | 37.3 C | 27.6 C |308.4 W |
| 145965 |         python         | 5m23s  |   janel    | 0  | 1330MHz  | 37.6 C | 28.3 C |225.8 W |
| 145971 |         python         | 5m23s  |   janel    | 4  | 1330MHz  | 38.9 C | 27.5 C |181.2 W |
| 145975 |         python         | 5m23s  |   janel    | 8  | 1330MHz  | 36.2 C | 27.7 C |172.2 W |
| 145982 |         python         | 5m23s  |   janel    | 12 | 1330MHz  | 37.3 C | 27.6 C |302.1 W |
